UserID,IPID,AdID,ViewDate
877497,1714399,31608209,2015-05-10 23:25:39
3826704,1255200,21894704,2015-04-28 16:23:52
4290602,844359,24329211,2015-05-13 01:25:19
2738359,1840718,5816653,2015-05-10 09:27:47
1211712,1138537,21963340,2015-05-17 13:40:48
45293,1115455,20120262,2015-04-29 20:34:28
2351766,1283505,26323249,2015-05-11 08:23:28
1798291,454314,14965571,2015-05-13 09:11:49
229312,1332377,11026074,2015-05-07 09:54:00
2479740,1118288,13190107,2015-05-05 17:15:09
1620509,1355571,17695129,2015-04-29 07:34:48
1397999,2186395,9249796,2015-05-07 13:09:19
4004563,1018592,10107388,2015-05-08 19:33:31
2420084,1943497,25584401,2015-05-06 11:06:37
1580300,371877,10806890,2015-05-13 02:03:15
1484811,294631,3807562,2015-05-12 08:29:52
1130089,845667,29832915,2015-05-11 13:05:51
384247,2213662,14812638,2015-05-16 11:06:15
793238,1341418,33869096,2015-05-06 17:02:41
796473,598566,35106304,2015-05-01 16:25:47
3763613,1127691,19274007,2015-05-11 12:47:42
1244805,966415,28750384,2015-05-16 19:05:59
1132706,2169072,12365495,2015-05-02 10:15:56
3176115,1069341,6341600,2015-05-18 08:32:26
3047841,578767,6087570,2015-05-08 09:13:45
2540070,630938,4506781,2015-04-30 00:17:25
1037611,1962357,27034660,2015-04-30 16:57:59
889174,320480,4159508,2015-05-08 17:41:38
1107377,1201489,6865550,2015-05-08 16:42:42
1756510,1882835,33482678,2015-05-10 14:31:35
3276076,571705,6368123,2015-05-02 15:40:47
1216283,1681978,7397951,2015-05-06 00:04:14
2030364,979032,11174220,2015-04-29 13:19:02
3346859,1999499,31065422,2015-05-15 19:07:49
3580090,442948,14916124,2015-05-11 07:55:44
902503,857616,25981112,2015-05-07 08:54:46
1240890,1788026,2740517,2015-04-26 16:42:54
2382752,1699604,35374240,2015-05-03 16:21:21
1253395,1983368,16463092,2015-05-10 02:18:23
773284,732507,13311574,2015-05-14 15:15:49
1274584,1158316,4359770,2015-05-02 10:09:56
2034279,1915867,2434541,2015-04-30 21:45:36
106920,924108,1636626,2015-05-11 21:04:25
741675,581016,17995539,2015-04-30 19:59:07
3508602,1961232,5169654,2015-04-27 12:02:11
3399102,1673562,2356652,2015-05-01 16:37:46
2991563,2241856,12273617,2015-05-04 22:49:11
249822,453142,6501172,2015-05-17 20:34:41
2679665,1293924,23128616,2015-05-12 18:25:07
3986254,1001859,34525639,2015-05-14 00:53:48
1407162,858417,23209730,2015-05-07 23:16:43
2424110,767041,13474779,2015-04-29 10:44:22
4327901,1596068,32819148,2015-04-29 14:12:47
435532,392412,14270014,2015-05-14 17:40:58
1655254,997677,900690,2015-04-30 12:05:54
437283,1464574,7443780,2015-05-14 07:22:38
236863,1620987,16754354,2015-05-06 08:43:50
1674240,902171,23178021,2015-05-10 14:23:55
1071620,714799,2861831,2015-04-27 16:02:15
2988973,903167,10463444,2015-05-16 09:57:56
464324,1239410,19444599,2015-05-11 09:21:35
2436623,423532,35718978,2015-05-15 11:42:14
4033379,1724858,26206463,2015-04-28 09:30:44
301043,2247891,23067782,2015-04-27 10:33:11
570071,1522877,9492675,2015-05-07 19:27:40
3805729,1875345,18772413,2015-04-30 10:28:39
2247950,676771,17602818,2015-04-25 16:03:30
997402,1805254,23439819,2015-05-01 20:41:21
3761684,587520,32982310,2015-05-10 17:49:40
3283911,376149,22941210,2015-05-13 19:53:06
115427,1010633,19033809,2015-05-09 17:10:26
66497,2068370,23348086,2015-05-06 21:32:41
568384,1758974,6757304,2015-04-29 17:35:19
1934939,2264463,10940311,2015-05-13 15:30:38
234853,336723,24510683,2015-04-25 19:38:57
1739456,268996,14501355,2015-05-04 18:11:39
3040270,2080305,19077799,2015-04-25 22:11:43
161096,1396622,7671384,2015-05-06 14:07:15
1813109,809714,12430379,2015-04-26 21:39:12
424054,1126435,19772771,2015-04-29 16:23:40
1716997,357924,9180054,2015-05-06 10:37:33
748953,458027,2927994,2015-05-11 16:43:30
1135050,349859,13938389,2015-05-08 15:25:37
167063,2189517,9199332,2015-04-26 18:27:08
1218645,1844100,26510685,2015-05-03 09:47:44
238527,1263172,34642378,2015-04-27 15:15:35
1078522,1326406,30866794,2015-04-30 14:09:00
4260077,372544,31512297,2015-05-13 12:36:56
4297784,1102411,4194982,2015-05-01 20:17:00
2439484,1259296,10120225,2015-05-16 20:59:47
3744623,728141,28880393,2015-04-27 16:16:50
1127999,73779,14536147,2015-04-30 13:01:18
647743,631490,13944753,2015-04-27 22:24:58
519884,447291,1193806,2015-05-14 13:00:35
1941544,1878623,34512653,2015-05-14 23:16:07
4339754,2095491,24870317,2015-05-03 09:53:33
2726884,1332945,36708474,2015-05-12 17:10:04
3008893,1397341,28204462,2015-05-04 20:13:58
448356,719333,13576982,2015-05-01 16:22:58
2578310,914136,17655782,2015-05-15 23:47:34
3973492,589046,8048259,2015-05-06 18:48:15
3804557,753585,24066641,2015-04-27 21:10:10
410203,1040904,20825950,2015-04-30 22:36:49
944680,1415620,23406079,2015-05-11 12:30:00
3738233,578253,11778859,2015-05-05 13:33:47
111635,1245134,8113499,2015-05-05 10:09:15
2844231,794475,34132192,2015-04-26 20:38:54
3029594,31598,10741620,2015-05-17 16:30:16
972135,2028253,23770101,2015-04-26 23:40:29
1284622,343391,14365221,2015-04-29 20:16:47
209908,1880547,80011,2015-04-27 23:10:54
2171589,916655,5638498,2015-05-13 09:24:04
3988634,577575,28214485,2015-05-15 00:52:39
744132,1972545,12567618,2015-05-07 17:43:33
3599929,398065,8773040,2015-05-19 11:17:13
2532082,1679183,7282826,2015-05-12 17:16:17
28315,690093,29347531,2015-05-04 22:44:32
840930,1061004,29010254,2015-05-10 14:56:04
4263912,274146,18299484,2015-05-04 14:00:23
3276186,1803791,10541387,2015-05-06 10:56:25
3307983,35052,20090199,2015-05-08 08:14:28
4053285,1826139,21866582,2015-05-09 21:42:44
3308949,1893656,15223078,2015-04-28 08:10:21
3953799,2239874,20573681,2015-04-27 19:16:31
2996290,672071,20768065,2015-05-05 16:48:42
4026339,2129502,10402227,2015-05-19 14:00:48
1179615,1739942,81841,2015-04-25 19:50:57
1042640,499208,29777400,2015-05-02 21:15:09
2137636,371274,5813958,2015-05-03 13:56:33
406747,2138805,15009458,2015-05-05 21:28:46
361686,628024,26460891,2015-05-02 17:25:47
1439638,727886,23702255,2015-05-16 21:57:20
2110386,978054,34942981,2015-05-08 18:35:43
4077796,1103663,32344272,2015-05-14 09:57:08
464789,1027737,33902844,2015-05-05 21:28:10
1232845,645067,26217132,2015-05-07 18:00:59
3089673,1507257,11209252,2015-04-25 22:45:48
4023622,1375129,5109627,2015-05-07 13:44:03
566963,1674717,7168523,2015-05-04 01:24:09
785670,55711,289573,2015-04-27 22:25:03
4073961,1734620,24949483,2015-05-02 15:00:01
1162844,442154,3533532,2015-05-01 11:59:07
635790,1146617,1623162,2015-05-06 08:41:36
455927,1329394,32007350,2015-05-04 17:04:32
2746321,2195986,25549882,2015-05-07 19:17:37
1749771,1245436,10526474,2015-04-27 13:41:11
3467141,1040428,6878416,2015-04-29 10:37:44
1282505,1965299,2210411,2015-05-08 01:12:52
228507,84340,19770019,2015-05-12 18:34:34
1320022,870435,17611495,2015-05-10 16:43:57
3339833,1396307,21515678,2015-05-11 12:30:36
2367866,1254584,31613576,2015-05-04 19:38:33
3061331,365440,8546951,2015-04-26 22:23:13
3710219,1673982,26683242,2015-05-02 19:16:46
2339690,59648,19294063,2015-05-08 15:37:47
1699797,1866352,20317069,2015-05-01 16:14:51
3608304,2241905,21627492,2015-04-30 13:28:43
3353926,93734,26721099,2015-05-02 01:20:45
3513652,537136,1307648,2015-05-12 22:31:24
4128428,1150196,32546099,2015-05-06 10:20:07
2446248,1428199,12236041,2015-05-05 11:42:15
2347012,2258947,28289289,2015-05-07 06:51:24
301770,1655942,16069181,2015-05-03 21:14:26
1794884,817085,16008132,2015-04-30 20:50:16
2512854,1190150,3349651,2015-04-28 14:38:52
2484476,1093198,23124814,2015-04-28 14:05:21
4255699,1188790,15347752,2015-05-03 21:12:10
2695463,2220796,25863078,2015-04-28 12:19:20
4283820,416054,5836977,2015-05-08 21:47:30
2355597,335754,2735123,2015-04-30 15:45:05
1516924,1867069,30820827,2015-05-18 03:29:45
4193381,441906,17493513,2015-04-29 12:57:18
4169399,1949605,30913334,2015-05-05 05:56:16
1869621,520280,10931049,2015-05-08 18:17:31
3991480,2140985,6088538,2015-05-07 08:09:14
1023144,802369,8548078,2015-05-04 23:38:48
1159288,258584,2564460,2015-05-17 18:54:19
2550110,1032492,12543335,2015-05-07 19:23:41
4107473,1298550,18451686,2015-05-10 08:45:07
474705,172919,13567724,2015-04-26 15:49:50
927638,1402587,1913258,2015-05-07 14:13:10
2963102,32129,33882311,2015-04-28 04:22:35
1958500,1474447,24112297,2015-05-15 17:16:27
2788431,414041,35380221,2015-04-26 21:10:21
2101285,521834,12091833,2015-04-30 14:21:32
2290631,710498,35597219,2015-05-12 09:12:47
830761,387448,36729756,2015-05-10 19:05:05
726689,178357,22713319,2015-05-13 08:08:20
2989996,812434,5788312,2015-04-28 19:42:04
1846759,639690,10906116,2015-05-02 08:32:32
703029,603055,1118079,2015-05-06 15:35:34
1062789,542046,16593491,2015-05-04 09:36:26
3595637,534078,35190281,2015-04-27 17:20:22
2053474,202256,18935029,2015-04-27 01:59:51
4260372,1204509,13042787,2015-05-11 16:51:19
548632,341394,17555177,2015-04-28 14:20:59
2084938,1971057,18009915,2015-05-11 12:23:47
56395,449695,21934166,2015-05-05 12:45:06
3276938,1621685,8501409,2015-04-28 21:44:47
1938462,2078650,33333541,2015-05-07 10:06:29
1003377,2048047,7555422,2015-05-07 08:33:13
555811,651766,18720172,2015-05-15 13:28:48
990895,1619101,8790628,2015-05-15 22:18:12
2611166,1466738,14029949,2015-05-06 16:44:06
1114632,1647678,15235843,2015-05-12 09:35:42
3782296,1675181,15815903,2015-05-10 13:42:32
3566387,1967728,22735032,2015-05-10 15:55:26
856096,199318,13931024,2015-05-13 17:12:21
3009340,1269440,23674077,2015-05-19 09:18:59
1688463,53901,3704008,2015-05-09 16:36:38
3225741,2108580,34505743,2015-05-07 08:49:49
4117848,84397,18356551,2015-04-30 07:43:06
2903650,2107442,19330007,2015-04-30 02:18:28
1215723,1421156,35621207,2015-05-14 00:27:34
4293112,615646,22162962,2015-04-25 12:12:58
2895279,524095,32518773,2015-05-01 20:43:42
3045129,1097004,29582751,2015-05-03 20:12:15
125423,49219,3546529,2015-05-16 02:22:23
3487665,1319629,25577734,2015-05-04 07:50:50
3335321,1013098,22252748,2015-05-01 16:53:47
3776671,1717299,1712158,2015-04-30 09:26:27
620877,486785,1584828,2015-04-29 21:11:49
1372556,138355,9079236,2015-05-10 23:37:37
1585273,464108,35080138,2015-05-08 23:25:27
2106355,472728,25353627,2015-05-14 10:52:39
4056381,911160,7996241,2015-05-13 19:29:14
3786350,85390,13515610,2015-05-02 18:06:45
3433817,2078294,19941080,2015-05-10 14:57:33
1773656,2026448,9054759,2015-05-01 20:15:42
2878755,473630,14098639,2015-05-11 10:43:18
171781,1451282,6776732,2015-05-02 08:31:42
1082833,2202887,21040425,2015-04-30 19:34:08
3580090,442948,31342324,2015-05-17 16:09:44
472916,1856322,13149250,2015-05-07 12:52:09
2373945,1514895,31351188,2015-05-18 09:25:00
673712,1888699,16951543,2015-05-08 22:17:32
2475515,105530,35407628,2015-04-28 16:29:51
269962,1489949,16835472,2015-05-11 19:52:37
111320,1816858,31192453,2015-05-07 19:17:23
624015,1903494,9403307,2015-05-12 10:36:42
3095111,766524,4252493,2015-05-14 16:26:10
3661888,1723202,35058083,2015-04-25 15:09:59
3309038,1342829,6815312,2015-05-11 14:47:59
1369038,1722842,9571457,2015-04-29 13:31:53
106732,83518,13266825,2015-04-26 19:31:23
2620715,1791280,29243394,2015-04-27 01:02:02
3917139,1194881,28156937,2015-05-06 21:00:41
3795449,190519,5906249,2015-04-26 13:16:03
2332973,1099660,35353007,2015-05-02 16:55:14
249852,2020898,24696290,2015-05-15 20:12:07
3677997,2106339,2246657,2015-04-27 07:58:22
2443578,1726789,18667988,2015-05-16 12:45:37
3925104,357430,17948698,2015-05-01 11:24:15
2329138,1334633,18013990,2015-05-11 09:24:48
2738531,710864,13361822,2015-05-01 22:55:20
2509066,1009260,34750758,2015-05-03 22:47:29
1840923,26739,34127744,2015-05-04 16:18:53
2086270,210547,17867393,2015-05-18 18:21:15
158563,1689069,23341114,2015-04-29 23:52:16
3951512,1806448,36182935,2015-05-15 15:29:30
2294430,387300,5135182,2015-05-01 18:30:26
2831212,42444,25065214,2015-05-06 20:52:59
3679636,56112,6494574,2015-05-03 07:44:50
4164800,2020349,15509970,2015-04-26 15:47:30
1416957,1616746,32850541,2015-05-03 18:31:59
3413033,1006146,27882435,2015-05-02 06:23:43
3874105,272197,35033799,2015-05-09 11:29:30
2621803,289838,8875351,2015-05-14 14:56:06
244912,286321,23368512,2015-05-13 16:51:15
729654,1178748,13649606,2015-05-01 00:34:27
3662841,1266167,35952173,2015-05-07 16:00:20
3809617,2053716,13208933,2015-05-03 17:26:46
4220137,1870564,31609530,2015-05-07 02:27:12
165999,1479144,13797338,2015-05-04 17:38:06
3101310,977500,19606969,2015-05-17 09:53:05
4108807,2180024,6559766,2015-05-07 20:07:30
2447631,2059803,30934370,2015-05-02 15:32:32
4230779,525668,24854361,2015-05-09 11:14:56
1322555,1040331,18407189,2015-05-08 18:54:25
2671377,221507,30756526,2015-04-29 10:13:57
2306810,1038381,7950736,2015-05-01 22:10:24
512276,207121,33264907,2015-05-01 19:32:13
2808757,1058406,21918650,2015-05-07 08:53:29
3058036,1364974,13757249,2015-05-15 10:19:18
2034492,849477,30368325,2015-05-11 12:27:04
2783578,726740,5277023,2015-04-30 01:51:49
2113062,1294067,21777987,2015-05-01 14:52:19
3502903,929544,8643501,2015-05-04 19:11:24
1917411,768612,9370017,2015-04-30 21:05:27
1659550,804579,21290305,2015-05-04 18:15:57
1577900,104525,13664340,2015-05-12 19:58:54
4106425,1876937,22252377,2015-04-28 09:40:16
1806816,493165,20386880,2015-05-16 22:21:39
2029048,235294,32912377,2015-04-29 08:27:50
649481,2112388,27304972,2015-04-29 15:36:01
2215301,1698126,18805222,2015-05-14 09:59:25
3042813,2260753,18969570,2015-05-11 08:30:01
2379057,735922,4544031,2015-05-05 22:28:27
2962639,1807591,31323425,2015-05-13 10:25:36
3778299,1351898,1164581,2015-05-07 10:48:09
2743862,1605548,16699364,2015-05-08 19:33:03
2141868,2080774,25896127,2015-05-01 09:07:20
807296,1183400,15943309,2015-05-13 22:46:16
4194602,590352,6660464,2015-05-03 09:57:31
2913821,766823,9572603,2015-05-08 10:54:53
2283527,1408819,16767363,2015-04-29 14:53:45
3739403,1559001,30388451,2015-04-27 01:33:15
2480983,1666974,29110829,2015-05-02 18:55:27
4149789,1595349,26039988,2015-05-11 20:56:31
2416353,1769301,20879890,2015-05-02 00:13:51
2440462,2178536,12948435,2015-04-25 15:06:28
287242,159914,6856753,2015-05-13 15:22:55
1706449,1024097,6821505,2015-05-04 15:22:45
1597755,605352,130214,2015-04-27 21:40:43
2217673,813963,36752837,2015-05-01 16:45:46
2057925,1238481,35929059,2015-05-08 21:47:16
842153,1719321,9473168,2015-05-09 06:55:35
1581340,2155108,9775732,2015-05-04 19:32:43
2945427,1532637,28369812,2015-05-02 12:32:14
1836647,260598,827836,2015-05-06 13:41:21
3454826,734085,33249357,2015-05-06 19:17:27
736531,215583,9519012,2015-04-30 21:21:47
787571,727141,24159823,2015-04-29 02:58:03
3287051,698041,28058623,2015-04-29 11:12:45
1873527,491584,2747148,2015-04-26 20:14:21
2468336,1988153,20531031,2015-05-16 16:51:59
2604366,581016,8572033,2015-05-06 14:50:32
595996,689963,28700275,2015-05-11 22:03:29
2365147,1347063,16332244,2015-05-09 12:39:14
827507,580233,16331913,2015-05-16 20:04:47
3212762,2107257,11474544,2015-04-28 01:32:11
2499699,535579,23555385,2015-05-15 23:07:01
3000309,1896058,10469246,2015-05-02 23:29:43
1294027,592818,3360308,2015-05-18 13:18:20
3899172,791312,13274221,2015-05-13 15:49:53
2986008,1402326,26196046,2015-04-26 19:03:49
1647958,335472,10996368,2015-05-05 17:08:41
1440815,610763,25064279,2015-05-13 09:25:59
2658847,1442994,17653765,2015-05-08 07:58:35
876904,1819331,17265750,2015-05-12 20:01:15
3760046,1567197,17214186,2015-05-14 20:35:53
2717144,539728,31235563,2015-04-30 13:02:18
2056925,517119,7843725,2015-05-09 23:29:49
2263783,1355599,35152622,2015-05-03 20:49:39
2886145,1935712,10781514,2015-05-16 17:19:39
2201394,1862345,28389324,2015-05-12 18:02:37
737355,1282761,7868082,2015-05-13 19:20:40
2809778,1901405,6537903,2015-05-17 19:42:56
1476362,1452101,33897480,2015-05-15 18:46:15
1482473,1625832,11213617,2015-05-09 08:45:01
2938028,4862,10507047,2015-05-07 20:37:01
1527643,302547,3244691,2015-04-26 01:07:18
3827787,1388871,9451219,2015-05-12 23:53:17
1740615,1567197,3511097,2015-05-03 01:29:19
1339178,1434743,17773245,2015-04-28 14:40:17
3843351,1792857,11473566,2015-05-08 22:27:41
1007995,369042,14403161,2015-05-07 15:17:27
1611684,1199636,24395646,2015-05-12 00:56:25
2395730,5916,13490447,2015-05-06 10:02:53
445335,1995620,36473994,2015-05-07 17:01:43
4262218,359039,14773855,2015-04-30 11:39:56
255233,1244504,12566109,2015-05-08 20:25:28
2477755,1132750,14107618,2015-05-04 22:12:50
3330478,346870,25460357,2015-05-03 02:21:54
1848136,1895502,6537204,2015-05-11 22:03:28
3428259,508707,19170308,2015-05-14 17:09:44
1992746,1059077,33427837,2015-04-26 21:45:40
225831,807766,26664268,2015-04-28 09:09:20
621950,1952147,21792535,2015-05-09 19:37:25
3959058,2226908,30434447,2015-05-10 08:09:41
2188588,177744,5924012,2015-05-12 13:23:38
3562567,635920,24011532,2015-05-14 17:32:52
3185047,2096783,25791372,2015-05-11 03:28:52
2383653,118048,23198996,2015-05-06 10:01:00
378263,2171766,30846366,2015-05-06 11:33:50
3297091,1810670,31887263,2015-05-02 17:05:57
3358232,1812462,3646610,2015-04-29 11:55:28
3186235,14627,8971409,2015-04-29 16:25:36
3808492,1308141,27431620,2015-05-16 19:02:41
1382481,331902,3337159,2015-05-05 13:15:22
1021116,1973330,19152586,2015-05-11 18:59:59
2494281,1184683,25935062,2015-05-06 14:29:41
4141995,1551729,21028256,2015-04-30 12:05:29
3734616,990009,20347019,2015-05-04 15:33:50
2382215,2124909,16100344,2015-05-01 22:26:58
3012412,672239,28606588,2015-05-03 10:01:29
3323325,1551566,36027416,2015-05-11 09:50:57
1582669,633745,33610518,2015-05-01 10:06:19
4165116,1578578,2501689,2015-05-05 18:51:39
3934172,1221484,8413494,2015-05-01 22:37:36
590824,751043,23042775,2015-05-16 11:37:03
3869172,1317076,27941464,2015-05-05 20:09:05
4189145,345181,19745135,2015-05-15 17:03:28
151880,419373,1621380,2015-04-28 15:55:23
1961747,1065862,7834145,2015-05-13 21:56:36
506942,665430,19663483,2015-05-06 11:46:03
3961740,17931,9833033,2015-05-07 13:50:09
1306616,36827,4984920,2015-05-14 22:20:18
4102176,1910874,19199195,2015-05-07 11:52:01
3358198,1436151,30038658,2015-05-07 22:27:40
830159,592644,24869828,2015-05-06 21:30:58
2029780,1972813,17040750,2015-05-08 13:42:01
4056757,1570859,22165338,2015-05-12 01:04:07
3659007,1077421,28218178,2015-04-28 21:49:11
3164193,1853181,8200376,2015-05-14 18:20:21
81419,406124,12317513,2015-05-19 20:53:54
1871123,1830445,36321457,2015-05-05 20:38:39
3672323,2075433,33100898,2015-04-27 22:32:55
1775160,1418759,19034946,2015-05-08 20:00:45
3084429,1444278,9420231,2015-05-11 22:28:47
1658908,1077554,12340795,2015-04-29 06:44:04
3581376,1940693,25927443,2015-05-03 12:44:36
3384672,1377327,35502920,2015-05-08 10:42:16
2642376,1305613,18541887,2015-04-28 06:25:13
497823,286656,7879026,2015-05-04 22:10:56
4213558,1968862,19493563,2015-05-20 10:43:22
2686987,749116,3661680,2015-05-12 19:17:06
1705237,275737,36882096,2015-04-27 08:55:53
1651078,818215,33490400,2015-05-14 23:28:17
2270587,42053,19715670,2015-04-25 18:27:09
1291792,1562760,36804394,2015-05-01 08:47:33
1316630,206339,4946486,2015-05-05 15:34:38
2730604,2238360,26308121,2015-05-11 07:33:30
3440775,972267,2580262,2015-05-08 12:34:53
983194,178997,2583223,2015-05-13 22:23:10
2106845,1629316,19018650,2015-05-05 23:11:49
777654,2072938,31569622,2015-04-26 18:23:45
3048159,407440,21844658,2015-05-05 01:32:45
2877784,1054325,4679130,2015-05-11 18:34:12
96818,796738,825642,2015-05-06 15:48:29
3088885,337131,15691752,2015-04-30 20:02:52
4193862,1519733,21216770,2015-05-13 09:13:00
2462498,1545629,33431957,2015-05-18 09:15:04
560061,903770,13538008,2015-05-09 05:31:35
1810641,64796,22374056,2015-05-04 01:38:21
727492,580677,7858779,2015-05-16 23:21:22
1439205,1796613,7985685,2015-05-04 23:01:54
1641010,1937700,9148256,2015-05-11 12:09:49
1118506,360932,14280571,2015-05-13 22:08:19
1492705,439963,18362725,2015-04-29 16:07:55
2482289,435970,7212712,2015-05-12 23:54:20
3091832,1043793,4894529,2015-05-16 14:23:02
1695973,2266261,35721227,2015-05-12 21:45:52
3762254,1354844,1810486,2015-05-04 02:22:24
4250594,1626991,30449114,2015-04-29 19:17:14
3398722,847231,35881636,2015-05-03 21:41:07
4129253,1890491,14838921,2015-05-01 21:13:23
3362216,199917,9435781,2015-05-03 14:20:35
3178161,1377152,32940726,2015-05-06 00:11:45
1211493,1986745,35464073,2015-05-14 10:20:37
2946873,1822675,9946508,2015-05-04 00:05:45
1282861,1567197,19671225,2015-05-06 01:30:35
73720,218597,11768566,2015-05-07 14:21:02
4201769,656486,34671366,2015-04-27 21:43:30
1428282,2093120,30549963,2015-04-26 18:26:06
2194871,1741243,939314,2015-05-09 23:04:55
3552458,836161,27787459,2015-04-29 08:42:02
3065292,1426026,4346407,2015-05-09 22:37:32
294037,1449346,20064250,2015-05-03 12:04:33
2073045,2063419,15662352,2015-05-06 01:23:09
1952368,781971,30660175,2015-05-12 16:06:10
3644383,641722,20410147,2015-05-15 13:26:37
3668994,1109490,11493301,2015-05-10 11:45:35
1408863,1554429,2639566,2015-05-19 05:00:09
4315196,1524630,14928156,2015-04-27 18:43:09
4154081,1770642,18551981,2015-05-18 23:53:38
2296517,2226233,29743307,2015-05-08 21:27:37
3811205,500697,22078691,2015-05-04 16:26:13
564477,1189356,9581287,2015-04-30 16:42:50
2932614,2046668,23425108,2015-05-13 21:50:22
174541,2016239,15580127,2015-04-29 10:12:36
4011563,1303098,29452101,2015-04-28 17:54:33
719618,2128589,29769824,2015-05-01 16:07:16
2252213,203562,31483375,2015-05-19 08:49:16
3134807,1450306,9824103,2015-04-25 17:54:52
1702301,1838326,36096210,2015-04-28 14:31:20
2604160,1199344,24576181,2015-05-17 02:04:30
2371778,140117,9489992,2015-04-28 10:33:20
1122750,1719406,18895200,2015-05-06 20:20:28
58051,1348337,9549935,2015-05-05 18:26:59
1001337,742680,21401526,2015-04-25 15:49:11
2113138,654888,7976464,2015-05-14 03:18:23
4155636,2178571,6690870,2015-05-03 10:45:24
4063162,133547,24727720,2015-05-13 20:40:44
1275122,156538,27726333,2015-04-28 17:04:14
3404948,310651,11826509,2015-05-02 22:26:56
328307,484003,36568355,2015-05-11 14:10:10
1207468,798008,14097392,2015-05-15 11:24:44
985120,2250186,14043139,2015-05-14 22:19:21
894192,1979121,29220264,2015-05-05 09:52:30
2562775,284738,36652264,2015-05-04 19:29:08
1256373,300412,26633456,2015-05-15 09:08:04
3775174,537752,13791674,2015-05-13 15:55:40
781014,246209,10783989,2015-05-11 10:04:16
119544,842520,560874,2015-05-11 21:16:54
1506483,2218938,15511015,2015-05-09 13:42:19
4111322,661329,34237436,2015-04-25 16:32:39
4056239,1081092,31923781,2015-05-13 12:06:35
2795409,1793324,9948534,2015-05-15 00:14:07
1589066,1315430,19924409,2015-04-30 22:47:05
1844359,209277,6584388,2015-05-16 00:40:59
1258848,1808747,13605462,2015-05-08 18:31:42
902909,723536,21764173,2015-04-25 09:11:16
1762926,2149448,7200648,2015-04-26 12:59:44
300660,897032,16216626,2015-04-27 16:54:41
4255354,2045141,24116882,2015-05-13 14:47:16
900208,1832219,19495213,2015-04-26 15:57:38
2060573,764216,30961639,2015-05-05 19:35:15
2988912,1452955,7090009,2015-05-15 09:37:43
3414360,651735,34034296,2015-05-19 17:08:39
704989,597525,9821347,2015-05-04 21:14:49
1881516,2190357,13871191,2015-04-27 10:17:34
111316,943396,27614984,2015-05-11 19:51:49
3274864,1132794,18935208,2015-04-28 14:28:44
1773627,2265849,28783641,2015-05-13 07:57:15
239921,1726084,22036027,2015-04-29 18:55:42
450791,563690,21500188,2015-05-03 17:50:09
2436134,40556,22442501,2015-04-27 22:32:56
3364274,1992684,35865434,2015-05-18 21:00:13
2966619,965318,25615946,2015-05-08 17:39:05
4241297,766635,3631526,2015-05-12 14:25:27
834042,386545,5495716,2015-05-17 16:19:13
4192458,679189,520040,2015-05-06 10:54:47
1045850,1436589,3319726,2015-05-05 19:40:36
954827,1934913,14294205,2015-05-01 02:15:26
2781387,789146,15275632,2015-05-19 17:32:23
1253424,1238063,32016859,2015-04-29 17:12:15
3656142,825882,35960597,2015-04-26 23:04:00
4301925,546135,1667550,2015-05-05 21:12:25
38014,1170525,13630483,2015-05-12 14:17:52
3115698,1924513,36672879,2015-04-26 07:51:40
1974281,1603115,15095336,2015-04-25 17:16:10
3699711,1572507,19931218,2015-05-03 03:00:11
3123441,583633,9772080,2015-05-03 20:16:34
2613697,233483,3011782,2015-05-04 19:11:39
3886093,1933477,10738333,2015-04-27 17:32:26
2066399,450113,24536598,2015-05-02 18:31:29
614380,1179474,32159181,2015-05-05 22:28:23
1386502,1851471,30184098,2015-04-26 12:27:07
2251913,1844258,28139231,2015-05-09 20:05:05
1963821,705678,31840208,2015-05-03 23:20:33
3365607,38081,34026429,2015-05-06 21:30:04
2814436,1200496,27103097,2015-05-07 19:02:50
3272132,1713075,12509270,2015-05-15 08:48:08
2099900,1259308,7032678,2015-05-06 15:07:47
3166449,1825174,5044650,2015-04-29 00:35:36
1412846,1473957,15498089,2015-05-07 16:35:05
3360303,2165300,12831543,2015-05-07 23:11:12
1486684,950733,25201656,2015-05-06 16:19:43
4237937,1486612,17991131,2015-05-12 11:08:20
893234,723536,8455019,2015-05-12 17:46:20
1691796,1200438,17787786,2015-05-14 14:56:27
3286753,597535,35486571,2015-04-29 21:32:27
1482618,225696,13808510,2015-05-12 02:59:21
2906185,1592138,18807997,2015-05-14 13:47:51
2906945,861799,34023670,2015-05-13 00:00:10
549207,2223856,33847513,2015-05-05 19:34:26
2183665,1727473,7314078,2015-04-29 18:58:20
3577798,1635125,26088567,2015-04-27 14:39:59
2657534,1524254,6633178,2015-05-06 12:47:42
2243230,1262068,27156049,2015-04-27 20:25:45
4049974,696857,14481968,2015-05-08 16:14:18
626687,1899831,35271064,2015-05-11 21:55:18
2453391,1084590,1964118,2015-04-30 13:38:01
1129330,861829,8743983,2015-05-06 12:50:04
3537675,1924169,6242082,2015-05-15 09:22:29
2818605,1397341,33143130,2015-05-12 12:18:14
707124,623891,2723797,2015-05-17 09:27:11
395611,1982760,3550918,2015-05-15 14:08:22
3422291,473648,30878412,2015-04-26 20:16:13
3601635,1514606,21536408,2015-05-12 21:45:12
938907,753468,26860541,2015-05-08 11:23:52
4133269,166854,27765851,2015-05-10 20:30:24
2372232,2181646,34662463,2015-05-10 22:09:55
