SearchID,SearchDate,IPID,UserID,IsUserLoggedOn,SearchQuery,LocationID,CategoryID,SearchParams
111614658,2015-05-18 21:31:53,1724834,3388227,0,,3960,12,
65852023,2015-04-29 08:40:10,1352457,1169178,0,,1636,60,{178:'Для мальчиков'}
99971691,2015-05-10 05:11:20,213835,90955,0,,1636,12,
112059626,2015-04-25 21:00:33,949264,1744396,0,,3953,38,{45:'Кухонные гарнитуры'}
47180486,2015-05-11 22:35:03,1228282,529151,0,,992,60,"{125:'34', 179:'Обувь', 178:'Для девочек'}"
93258841,2015-05-14 11:05:19,1807608,3451003,1,дарю,3282,0,
2152940,2015-05-06 19:29:00,1719657,3266867,0,,3960,37,{14:'Монеты'}
30981582,2015-05-18 09:31:28,1549500,1405607,0,,2739,28,
51688298,2015-05-05 13:27:01,388180,3173125,0,,4145,38,"{45:'Кровати, диваны и кресла'}"
47308987,2015-05-09 00:29:08,1539307,3431632,1,,4545,11,
24033131,2015-04-25 06:55:36,945573,3738427,0,,3953,47,{127:'Детские коляски'}
60812142,2015-05-11 20:35:50,1433851,2522807,1,,3350,34,"{809:'112', 808:'5', 5:'Шины, диски и колёса', 709:'Колёса'}"
21350588,2015-05-01 18:34:42,1336602,2378290,0,,3960,22,"{83:'Трикотаж', 175:'Женская одежда', 93:'> 50 (XXL)'}"
100372864,2015-05-11 05:53:05,2006683,1766381,0,,992,38,{45:'Шкафы и комоды'}
61902610,2015-05-19 13:39:57,2031383,821527,0,,980,5,
73153548,2015-04-25 20:41:39,1767771,794352,0,,4374,47,
64410631,2015-05-08 16:50:04,2088110,3261233,0,,3976,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'> 50 (XXL)'}"
95655434,2015-05-06 20:52:15,1388471,1142239,1,контейнер,2694,0,
85158535,2015-05-07 13:36:16,991934,1407721,0,,3771,60,"{115:'122-128 см (6-8 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
110325434,2015-05-07 13:41:55,1817964,1689872,0,,3177,47,{127:'Игрушки'}
79941182,2015-05-07 11:46:27,1676750,4262753,0,,3960,12,
101301422,2015-05-02 19:45:23,2247051,3662531,0,,2398,34,{5:'Запчасти'}
99565082,2015-04-26 08:39:18,318637,168758,0,,1294,49,
67465102,2015-05-13 10:10:40,1536121,1221725,1,,971,34,"{802:'14', 5:'Шины, диски и колёса', 709:'Колёса'}"
42893822,2015-05-08 22:38:00,1352176,1707084,0,,2885,34,{5:'Багажники и фаркопы'}
68592718,2015-04-28 08:11:40,407169,2770275,0,,971,26,{132:'Телевизоры и проекторы'}
50261860,2015-04-30 07:36:35,333222,183399,1,,4268,50,
11045144,2015-05-03 09:45:11,573047,1081197,0,,3216,2,
45054202,2015-05-02 06:50:50,2122789,2626652,0,,163,38,{45:'Текстиль и ковры'}
18789554,2015-04-29 15:46:33,861867,3472050,1,шорты,2164,22,"{83:'Джинсы', 175:'Женская одежда', 87:'27'}"
651472,2015-05-08 00:17:41,287098,3718940,1,,3129,44,
101480930,2015-05-12 19:31:42,1394728,657755,1,,3953,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'46–48 (L)'}"
63361468,2015-05-13 18:03:35,1410588,818393,1,,3939,60,
28833515,2015-05-16 19:11:06,1921833,590157,0,,1338,50,{44:'Инструменты'}
37584560,2015-05-11 11:12:18,39578,589703,1,,3016,12,
71970143,2015-04-29 16:40:50,2212748,1023553,1,,3953,47,{127:'Автомобильные кресла'}
64969112,2015-05-17 06:27:28,126748,2680972,0,,1344,47,{127:'Игрушки'}
108476981,2015-05-10 03:46:01,1807400,1412561,1,,3960,22,
39891820,2015-04-28 18:59:24,1583225,1151850,0,,1344,17,
41724422,2015-05-15 12:42:57,1805297,1424907,0,,2612,16,
24327936,2015-05-14 22:27:09,2237463,3808974,0,,4145,26,"{132:'Музыкальные центры, магнитолы'}"
58837611,2015-05-15 06:17:52,551053,615389,1,,3137,5,{165:'Ролики и скейтбординг'}
35435837,2015-05-14 04:26:25,61798,3160062,0,,3921,49,
78704061,2015-05-03 23:57:31,49462,2235856,1,,3960,26,{132:'Усилители и ресиверы'}
72899175,2015-05-08 14:20:44,1783262,1498967,0,каляска,3960,47,
92900332,2015-04-29 16:36:03,1210378,3277941,0,,4294,34,"{797:'18', 5:'Шины, диски и колёса', 709:'Диски'}"
16214276,2015-04-30 02:14:42,1266142,1511408,1,,3960,22,"{83:'Обувь', 175:'Женская одежда'}"
15236159,2015-05-11 00:15:26,453403,2339071,0,,4145,12,
111394799,2015-05-16 11:14:04,312134,2739592,1,,2885,26,"{132:'Музыкальные центры, магнитолы'}"
87394050,2015-05-17 09:55:49,439936,884980,0,,2230,38,"{45:'Предметы интерьера, искусство'}"
65625393,2015-05-12 11:22:27,1121902,1565918,1,,3725,7,
50640593,2015-05-11 22:19:36,160951,4065473,0,,2612,47,{127:'Детские коляски'}
11296703,2015-05-16 10:50:36,581358,2755252,0,,2885,12,
59527925,2015-04-29 23:07:35,1062984,54478,1,,3594,34,
74575919,2015-05-11 21:06:14,188502,1792655,0,сварочный,2230,50,
45025969,2015-05-07 00:02:34,410302,4146121,1,,4207,7,
94884357,2015-05-11 22:51:36,1966981,3580729,0,,2685,500001,
72978188,2015-04-29 08:36:01,1839771,1542764,0,,3960,35,
31657673,2015-05-08 08:40:12,2113381,654636,1,,1294,27,{48:'Для дома'}
95043865,2015-05-02 09:19:46,54032,193115,1,,1344,22,
97136338,2015-05-05 16:25:42,1167122,127341,0,,1261,12,
67848282,2015-05-01 17:52:01,535547,514823,0,,1005,11,{104:'Часы'}
108860704,2015-04-28 09:15:40,57590,4249221,0,,2840,41,
224945,2015-04-28 10:30:59,152965,268661,1,,1902,60,
3126361,2015-05-08 00:17:53,66601,2999273,0,,3960,41,
44715669,2015-05-19 17:59:23,903929,3251008,0,iphone 5s,926,41,
79010273,2015-05-12 15:08:59,1997610,4082435,0,,2474,7,
43947647,2015-04-25 11:09:55,2256395,2305676,0,,3335,26,"{132:'Акустика, колонки, сабвуферы'}"
104145435,2015-05-12 16:47:04,664206,204611,0,,2430,500001,
13567015,2015-05-05 22:36:00,1797282,3029085,1,,3939,26,"{132:'Музыкальные центры, магнитолы'}"
29296220,2015-04-29 21:55:18,2129061,578209,1,,2612,49,
59434946,2015-05-11 11:24:40,1364450,3451630,0,1,2225,0,
49620744,2015-05-16 22:08:25,1595390,873336,0,,1436,47,{127:'Детские коляски'}
23176021,2015-05-14 19:47:27,951968,4014012,0,,4145,55,
72560585,2015-05-08 13:11:59,1634786,2302699,0,,3335,26,
90905115,2015-04-29 14:48:02,722219,2289809,0,,1947,34,"{797:'13', 5:'Шины, диски и колёса', 709:'Диски'}"
31554245,2015-05-14 21:46:03,6246,3027010,0,,3424,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
81148225,2015-04-27 17:05:23,62323,3376181,1,,2430,22,{175:'Аксессуары'}
10903282,2015-05-18 20:37:41,285780,3666070,0,,148,36,
88118661,2015-05-17 23:23:05,416675,1781553,1,сумка женская,3960,22,{175:'Аксессуары'}
91222322,2015-05-11 21:05:42,1156334,1549442,1,,163,27,"{489:'Очистители воздуха', 48:'Климатическое оборудование'}"
73761508,2015-05-07 20:31:53,1935362,1832695,0,,1261,34,
93629164,2015-05-19 21:52:14,1751063,4115628,0,iphone 6,3953,0,
52130191,2015-05-14 19:33:08,583630,2316041,0,,2710,47,{127:'Детские коляски'}
52993347,2015-05-09 20:00:56,983715,134614,0,,1261,47,
32780762,2015-05-14 11:35:25,136402,150901,1,,3807,47,{127:'Игрушки'}
38503645,2015-05-04 14:36:43,767872,3499286,1,,1337,34,"{5:'Шины, диски и колёса'}"
4254494,2015-04-29 16:06:41,2022883,2125778,0,люстра потолочная,2612,0,
59289965,2015-04-28 20:15:46,320734,3865340,0,усилитель,1194,0,
56155163,2015-04-28 07:33:29,476961,1698266,1,,3953,2,
67271385,2015-05-17 21:11:32,1306960,2100121,0,sony,3960,26,"{132:'Музыкальные центры, магнитолы'}"
26867991,2015-05-08 19:30:46,1867157,1222820,1,,343,12,
422121,2015-04-30 14:48:23,2119833,2316908,0,,697,38,"{45:'Кровати, диваны и кресла'}"
50432357,2015-05-15 19:24:09,429899,1777855,0,,3960,36,
41550046,2015-05-13 10:53:39,1660215,238331,0,,3533,60,
87988914,2015-04-28 23:33:02,1259811,2394840,1,угловые диваны бу,3960,0,
24795975,2015-05-06 20:40:58,1714959,1955145,0,,3960,4,{156:'Горные'}
85332551,2015-05-13 20:36:37,1750022,739275,0,,346,12,
94457776,2015-05-10 11:28:02,1622934,207441,0,,642,28,
7425002,2015-05-13 15:33:19,1076339,3495865,0,,3976,47,{127:'Велосипеды и самокаты'}
84733001,2015-05-17 21:27:05,1662956,175250,0,,2277,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'46–48 (L)'}"
71989105,2015-05-16 11:50:33,410046,3103613,1,люстра бу,3953,0,
86131182,2015-05-01 08:28:14,1152680,3272234,0,,3771,47,{127:'Велосипеды и самокаты'}
45760058,2015-05-01 15:19:05,633764,487061,0,,3960,11,{104:'Часы'}
50481072,2015-05-15 13:24:21,1408011,2177584,1,,3960,47,{127:'Игрушки'}
4935958,2015-05-17 00:34:15,125511,845850,0,наушники sennheiser,3953,0,
31565313,2015-05-04 19:35:05,2181115,1129825,0,трюмо,3953,0,
95680268,2015-05-08 18:34:08,126501,4226317,1,,346,60,"{111:'122-128 см (6-8 лет)', 179:'Брюки', 178:'Для девочек'}"
5897142,2015-05-09 00:46:35,1998010,3470146,1,,2840,37,
68589556,2015-05-03 15:49:26,803988,4078707,0,,3771,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'42–44 (S)'}"
1901816,2015-04-28 22:49:34,1315391,1362481,1,пальто,3960,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'44–46 (M)'}"
51712025,2015-05-18 12:14:45,1513587,2057085,0,,1173,27,
96200061,2015-05-03 19:56:23,2244709,1247688,0,,2885,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
98324725,2015-04-29 21:06:31,396168,3675066,0,детская коляска,3960,0,
81974707,2015-05-05 16:10:59,997670,3308130,1,,2077,34,"{598:'Для спецтехники', 5:'Запчасти'}"
71420552,2015-05-13 20:08:43,112760,2239843,0,,2155,53,
66111374,2015-05-15 14:57:57,1613312,2962898,0,,2077,38,
30675260,2015-05-17 14:47:20,1594913,3509716,0,коляска,2225,0,
39587501,2015-05-01 14:38:17,1753147,3609872,1,,3807,60,"{110:'Обувь', 178:'Для мальчиков'}"
18582082,2015-05-20 13:44:16,476963,3336070,0,собрания сочинений,2430,52,{167:'Книги'}
95019534,2015-05-20 10:46:31,1632203,1964526,0,,1960,47,{127:'Велосипеды и самокаты'}
49340942,2015-04-25 20:45:14,2173816,2930202,0,,1344,26,
46527608,2015-04-30 07:00:35,1770133,434117,0,мешки для пылесоса,3960,0,
95922891,2015-05-16 17:11:57,1789651,3095777,0,,2478,41,
46314407,2015-05-12 19:19:27,451697,428853,1,велосипед,3976,0,
13516851,2015-04-25 21:04:10,2187691,3292790,0,,457,50,{44:'Стройматериалы'}
112982759,2015-05-09 16:58:42,1677467,3878524,0,,346,60,"{477:'110-116 см (4-6 лет)', 110:'Трикотаж', 178:'Для мальчиков'}"
38283408,2015-05-18 16:07:00,2069620,3454318,1,,346,47,{127:'Детские коляски'}
34551122,2015-05-12 17:38:32,6127,3218377,1,,3137,22,"{83:'Купальники', 175:'Женская одежда', 490:'42–44 (S)'}"
30050832,2015-05-16 07:22:56,1278247,1587267,1,,926,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'48–50 (XL)'}"
27191007,2015-05-02 11:09:51,271025,1846531,0,,44,47,{127:'Велосипеды и самокаты'}
64364146,2015-05-13 15:43:32,835716,3156227,1,,1653,12,
82409847,2015-05-10 18:48:41,1834019,3674162,0,,992,38,
108619134,2015-05-06 11:37:48,690159,3773621,0,,3953,47,{127:'Детские коляски'}
109436818,2015-04-25 22:21:20,719297,473152,1,,2643,22,
68659699,2015-05-19 12:04:46,415783,2048007,0,горелка,2885,50,{44:'Инструменты'}
106239002,2015-05-02 21:17:10,2160053,988562,1,sony,3960,44,
17858053,2015-05-15 13:16:31,1881396,4044642,0,,3953,22,"{83:'Платья и юбки', 175:'Женская одежда'}"
92242862,2015-05-05 12:36:50,525367,3695111,0,sony xperia z3,3960,0,
53971117,2015-05-08 17:56:34,1668822,2483298,1,,697,50,{44:'Инструменты'}
40010279,2015-05-03 09:37:02,1052397,1048195,0,силовые,4336,0,
58906670,2015-04-30 15:31:50,2026292,3926493,0,,3960,52,{167:'Книги'}
39149725,2015-05-03 10:40:21,1191025,3690649,1,золото,3047,0,
100297956,2015-05-14 17:06:10,16478,1176991,0,,1261,12,
33921026,2015-05-06 14:40:46,902207,2554402,0,игры для ps4,547,13,
96196355,2015-05-12 08:07:20,1027463,311750,0,спальный гарнитур,361,0,
108879400,2015-05-17 15:47:22,120720,3383878,0,,305,53,
106472218,2015-05-06 11:34:05,18087,2328553,0,труба 10 мм,3953,50,
18058457,2015-05-10 10:29:01,1215093,853455,0,,2612,49,
72864828,2015-05-15 05:33:51,2056054,2590480,0,,2319,49,
65546226,2015-04-25 21:51:04,2015651,3610483,1,touareg,2885,34,
105714614,2015-04-29 21:52:31,1858762,2698066,0,,3953,18,
18219796,2015-04-28 18:29:42,646533,2946187,0,,3424,49,
33372103,2015-05-14 22:12:48,372214,2874884,0,,2748,12,
98410442,2015-05-13 14:19:10,2257014,1427388,0,,1676,12,
22489428,2015-05-06 18:11:45,1553802,1682990,0,,3022,34,{5:'Тюнинг'}
109105624,2015-04-29 14:14:35,1070658,345174,1,,3960,41,{143:'Nokia'}
67763886,2015-05-11 00:01:09,1588516,838625,0,,3960,4,{156:'Горные'}
102413095,2015-05-17 23:14:35,1042103,358770,0,,346,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Электрооборудование'}"
27858530,2015-05-17 06:08:00,2055365,3625560,0,,547,27,
54210752,2015-04-29 14:52:16,907094,2588551,0,диски r18,1270,34,
63600841,2015-05-11 14:42:29,79322,989987,0,самокаты,3960,47,{127:'Велосипеды и самокаты'}
96670798,2015-05-10 09:25:33,2034861,768317,1,,2473,36,
33869102,2015-05-13 15:08:52,1405149,1970407,0,,2077,53,{181:'Для магазина'}
5410040,2015-05-15 12:37:39,792929,4038792,0,romer kidfix,3960,0,
59724286,2015-05-13 20:07:17,1709792,1815266,1,,2694,38,{45:'Компьютерные столы и кресла'}
14814895,2015-05-05 20:53:49,495101,2220488,1,,343,22,
32840519,2015-04-26 18:24:47,1038147,2363524,1,,3953,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
91922213,2015-04-28 08:14:47,1770819,365707,0,,3960,26,"{132:'Музыкальные центры, магнитолы'}"
83472048,2015-05-12 14:40:25,1673678,2778331,0,детские коляски,2875,0,
30363875,2015-05-12 09:37:58,995613,2456514,0,,2875,34,"{5:'Шины, диски и колёса'}"
104660871,2015-05-05 18:13:15,1038750,4329162,0,,2230,41,{143:'HTC'}
112028024,2015-05-01 16:03:56,815798,747256,0,,2164,38,{45:'Освещение'}
57125279,2015-05-15 12:57:24,1188832,1550418,1,,1294,47,{127:'Детская мебель'}
69237040,2015-05-03 07:46:58,2100556,1033601,0,,1301,22,{175:'Женская одежда'}
92056228,2015-05-03 23:50:45,102401,1021501,0,,3953,26,
63719606,2015-04-29 09:56:33,619102,2856618,0,,4455,38,
58048830,2015-05-12 14:38:50,169990,1370160,1,,2164,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
92300948,2015-05-03 00:13:20,859282,1215278,0,,3216,4,
7955881,2015-05-14 22:49:05,554651,13363,0,велосипед,3960,0,
45560359,2015-05-06 10:45:01,1713423,1949579,0,,992,47,{127:'Велосипеды и самокаты'}
4669026,2015-05-15 22:27:54,1166851,3349769,0,,3960,17,
110300971,2015-05-08 21:26:24,982623,2896927,0,,3960,60,"{119:'134-140 см (8-10 лет)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
69541928,2015-05-12 14:36:47,2197568,2815770,1,,547,26,
108632933,2015-05-09 18:54:30,2133214,1811468,1,эхолот,3953,0,
24277716,2015-05-07 12:38:28,892057,1543420,0,,1957,47,{127:'Детские коляски'}
64669278,2015-05-05 01:06:12,1743373,1469342,0,велосипед,2610,0,
782964,2015-05-12 14:06:22,1890713,1572405,0,,3725,38,
83830948,2015-05-07 06:34:27,1158414,3578022,0,окно,813,0,
83813331,2015-05-15 21:47:21,1654608,3051600,1,,3953,60,"{112:'122-128 см (6-8 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
70868104,2015-05-12 12:02:56,1655521,3443775,0,,2580,55,
39865420,2015-05-11 19:38:50,414205,672384,0,,2277,60,{178:'Для мальчиков'}
63141911,2015-05-05 07:53:05,1609395,882569,0,,2077,38,"{45:'Кровати, диваны и кресла'}"
78371903,2015-05-05 08:51:42,2239520,1140709,1,газель,2612,12,
26420443,2015-05-14 18:47:30,22812,3082482,1,велосипед,3953,0,
48860838,2015-04-25 19:47:52,659557,977246,0,,1957,12,
27773370,2015-05-17 14:47:28,668914,150247,0,isuzu,2612,0,
7034005,2015-05-13 19:52:56,2155440,3487611,1,,3976,60,"{118:'98-104 см (2-4 года)', 110:'Брюки', 178:'Для мальчиков'}"
81843153,2015-05-06 22:02:52,1601258,2413677,0,,697,34,{5:'Аудио- и видеотехника'}
106515379,2015-05-07 22:47:03,518993,536333,1,,4294,47,{127:'Игрушки'}
61547488,2015-04-26 21:08:38,466990,3710020,0,,44,34,"{797:'15', 796:'Литые', 709:'Диски', 799:'4', 5:'Шины, диски и колёса', 800:'100'}"
77626398,2015-05-12 18:33:19,1576082,614241,1,,3960,60,"{125:'33', 179:'Обувь', 178:'Для девочек'}"
106306045,2015-05-08 14:01:02,1682675,2544317,0,форд,1306,34,
41532075,2015-04-28 11:01:45,411333,1557555,1,,1957,38,{45:'Столы и стулья'}
85106021,2015-05-18 15:39:55,2223141,2628895,0,,3193,22,"{83:'Платья и юбки', 175:'Женская одежда'}"
108754831,2015-05-14 16:53:40,1624152,3810733,0,,44,12,
21235912,2015-05-16 13:15:24,2023620,6585,0,,547,44,
109788909,2015-05-14 21:34:49,1421418,1455667,0,,1340,47,{127:'Детские коляски'}
55441419,2015-05-13 06:10:39,1962150,2339760,0,,2704,50,{44:'Стройматериалы'}
7565796,2015-05-05 15:35:01,1235109,1817224,1,,3662,60,"{477:'110-116 см (4-6 лет)', 110:'Трикотаж', 178:'Для мальчиков'}"
88739687,2015-05-03 16:58:35,1164621,1930049,0,,3960,34,{5:'Аудио- и видеотехника'}
89343175,2015-04-30 10:10:56,856148,1106185,1,,1788,3,
11782451,2015-05-04 17:34:53,1708312,3428749,0,кабина,283,0,
50827855,2015-04-30 18:50:34,1167617,4278683,0,,992,1,
75996292,2015-05-12 13:05:03,1801380,2608559,0,,317,1,
24097372,2015-05-18 09:51:37,689618,827835,1,,1461,2,
31101462,2015-05-07 22:51:01,386335,489814,0,,2840,38,"{45:'Кровати, диваны и кресла'}"
103036157,2015-05-03 13:25:38,495093,11839,0,,2430,28,
72895600,2015-05-03 13:38:16,1920216,785971,1,,3960,41,
111067616,2015-05-11 00:26:24,2029161,210183,0,,3193,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
9865632,2015-05-11 21:04:10,1904750,2729829,0,,44,47,{127:'Детские коляски'}
96788512,2015-05-19 14:14:25,1762493,3305145,0,,2885,34,"{5:'Шины, диски и колёса'}"
9534284,2015-05-17 15:32:33,641794,379507,1,,2164,9,
24483104,2015-04-25 16:02:41,1052524,4075898,0,,3960,41,
20176069,2015-05-17 17:48:39,612271,2662178,0,диски на форд фокус 2,547,0,
98229538,2015-04-27 23:19:02,333603,550472,0,,721,34,"{5:'Шины, диски и колёса'}"
76457652,2015-05-07 22:17:05,1600989,833723,0,,642,12,
12173182,2015-05-05 14:13:34,1406663,1896138,1,,414,2,
106192355,2015-05-03 06:42:15,1331411,1509897,1,,980,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
44441536,2015-05-13 13:42:20,474253,483068,0,,3953,34,"{733:'14', 5:'Шины, диски и колёса', 709:'Шины', 734:'Летние'}"
53195627,2015-05-07 14:35:04,787085,3687898,0,,3679,12,
63334908,2015-05-07 14:21:19,1209504,4178934,0,ipad,3960,25,{140:'Планшеты'}
81507717,2015-05-01 11:29:51,2100317,1427199,1,,1102,34,"{5:'Шины, диски и колёса'}"
109415250,2015-05-13 08:50:51,508917,3679111,0,,401,34,"{5:'Шины, диски и колёса'}"
5198942,2015-05-02 12:09:56,164142,658066,0,,2306,22,"{83:'Джинсы', 175:'Женская одежда'}"
37019463,2015-05-12 16:43:28,488812,1832369,1,,760,12,
23007958,2015-05-09 12:34:39,1181621,3581973,1,,2077,9,
71369714,2015-05-16 23:30:14,2121663,2078131,0,,3022,12,
97549973,2015-05-06 15:11:50,673315,4295722,0,босоножки,3953,60,"{125:'36', 179:'Обувь', 178:'Для девочек'}"
88372205,2015-05-06 01:41:50,872123,4288208,1,,2155,34,
6255689,2015-05-01 08:59:48,574844,641082,1,,1261,12,
25649024,2015-05-12 15:21:36,1756613,4180078,0,,3960,3,
78654029,2015-05-08 07:09:31,2233528,2983498,0,,3771,38,{45:'Шкафы и комоды'}
15383096,2015-05-04 22:51:21,254790,4188108,0,,346,9,{51:'Товары для кухни'}
102069128,2015-05-13 17:18:18,38641,1137767,1,,3953,37,
72135439,2015-04-29 12:42:36,434639,3493272,0,,992,38,"{45:'Кровати, диваны и кресла'}"
4508914,2015-05-09 08:37:50,321634,3003421,0,,3960,60,"{179:'Трикотаж', 178:'Для девочек'}"
39003634,2015-04-28 08:13:00,1190026,3956171,0,,2430,22,{175:'Мужская одежда'}
22227632,2015-05-14 23:48:37,1709389,4291168,1,,209,500001,
59010799,2015-05-12 16:31:07,809368,3249901,1,косметика,163,28,
12004055,2015-05-18 15:40:42,1719769,3320683,0,,3960,37,{14:'Монеты'}
80431592,2015-05-10 10:21:01,833952,3597786,1,,1967,34,{5:'Тюнинг'}
24603582,2015-05-05 11:22:32,770548,810659,0,,3939,60,"{115:'146-152 см (10-12 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
90763426,2015-05-15 10:59:22,79970,1940467,0,,4005,12,
74137153,2015-05-12 08:35:38,1717766,461101,0,,3960,60,"{112:'110-116 см (4-6 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
14357364,2015-05-10 15:56:11,1664372,697816,1,,598,7,
100690012,2015-05-14 11:46:16,161762,1328833,1,,3679,29,{483:'Флэшки и карты памяти'}
84708003,2015-04-28 09:50:04,169516,2175306,1,,1647,47,
54074079,2015-05-10 17:18:38,488791,2723268,0,,3976,22,"{83:'Платья и юбки', 175:'Женская одежда', 90:'48–50 (XL)'}"
73293061,2015-05-14 11:41:12,731124,1530279,0,,176,4,
113037374,2015-04-25 11:24:36,1483680,3340373,0,,3960,47,{127:'Велосипеды и самокаты'}
83893825,2015-05-03 13:09:03,479255,337479,1,,2704,22,"{176:'Обувь', 175:'Мужская одежда', 98:'41'}"
42057474,2015-04-29 16:38:42,459997,3171426,1,,414,34,
101858709,2015-04-26 21:47:13,1045773,3765967,0,,3960,38,"{45:'Кровати, диваны и кресла'}"
65287021,2015-04-26 12:34:35,385381,3566036,1,,2230,26,
3655153,2015-05-16 22:26:21,578841,2924394,1,,3960,34,"{797:'15', 800:'114.3', 5:'Шины, диски и колёса', 709:'Диски', 799:'4'}"
3229871,2015-05-13 11:44:53,13903,695728,1,,992,50,{44:'Садовая техника'}
42284011,2015-05-18 18:55:18,353836,3206589,0,,1917,38,
102826877,2015-05-02 20:06:20,1300050,3595800,0,,1301,22,"{176:'Верхняя одежда', 175:'Мужская одежда', 96:'50–52 (XL)'}"
29378539,2015-04-29 07:28:16,1812574,3896911,1,rotel,2885,0,
14984463,2015-04-27 10:22:24,1358523,1090885,0,,3505,38,{45:'Подставки и тумбы'}
24552121,2015-05-16 18:01:10,2057948,1505213,0,,3022,34,{5:'Тюнинг'}
110618462,2015-05-06 10:42:20,1478221,3440698,0,,2430,60,{178:'Для девочек'}
39002109,2015-05-13 20:48:55,1743359,898658,1,,2430,5,{165:'Зимние виды спорта'}
88964399,2015-04-26 22:19:28,1595667,4321947,0,,547,41,
26756843,2015-05-11 22:04:58,1802747,4061065,0,,4111,50,{44:'Инструменты'}
102012986,2015-05-17 08:21:52,1232611,518119,1,платье,992,22,
106339876,2015-05-01 09:08:03,2257736,1477933,0,велосипед,1344,0,
7149716,2015-05-19 12:03:45,752302,4282796,1,,760,34,{5:'Прицепы'}
110752691,2015-05-08 17:40:21,1137659,815223,1,,2885,16,{162:'Для студии и концертов'}
41380063,2015-04-25 09:16:39,205499,1730404,0,,3960,34,
13009715,2015-04-27 03:50:55,2254002,102069,1,,2275,47,{127:'Детские коляски'}
32783638,2015-05-12 19:43:41,726306,2597490,0,,1331,17,
22909998,2015-05-17 10:42:39,563044,2013385,0,,343,26,{132:'Усилители и ресиверы'}
61392535,2015-05-10 21:24:09,2060889,797930,1,,3335,1,
105081587,2015-05-09 23:32:17,485744,2131836,1,,3960,12,
103090662,2015-05-17 21:11:23,745665,3197370,0,,4235,25,
68100868,2015-05-01 12:09:43,1214664,2009719,0,,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'> 41'}"
61376226,2015-05-14 21:58:19,316392,1225985,1,,346,47,{127:'Детская мебель'}
51492744,2015-05-19 00:30:52,268411,3198225,0,,163,41,
48969322,2015-04-27 05:32:20,1115197,567209,1,,2430,41,{143:'Sony'}
104037877,2015-05-20 15:44:57,2198508,2754775,0,,1338,27,"{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
99974706,2015-05-09 20:14:31,1488910,1382253,0,,2277,17,
40737498,2015-05-13 15:21:43,1456147,1920062,1,,697,47,{127:'Детские коляски'}
31220283,2015-04-30 12:23:03,1110372,1675082,0,шкаф,3960,38,
108780369,2015-05-08 11:23:05,193214,3264704,0,,3999,53,
1354331,2015-05-07 14:24:10,2098095,1112497,1,,3976,50,
51073780,2015-05-04 13:01:06,1329810,1700571,0,,1667,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
83377662,2015-05-07 23:29:05,868801,360714,0,,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'40'}"
35341812,2015-05-11 22:08:15,1335588,4156958,0,,3960,38,{45:'Столы и стулья'}
41108751,2015-05-17 16:53:27,1130904,2682711,0,,2885,34,"{598:'Для мототехники', 5:'Запчасти'}"
43446651,2015-04-26 14:35:58,1675178,286915,0,,976,50,
41636507,2015-05-04 12:32:33,2230349,2470664,0,,3953,12,
6894596,2015-04-29 12:14:55,1508015,2273115,0,,2275,12,
40268103,2015-05-05 11:45:44,678820,1453719,0,,3152,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
21403604,2015-05-01 22:22:18,1151570,2664482,0,,4455,12,
59336960,2015-05-12 12:23:21,1634700,2923933,0,шкафы,547,0,
19669471,2015-05-17 00:36:48,1568022,2674121,0,,3939,4,{156:'Горные'}
61878221,2015-05-13 04:39:01,1281956,3055415,1,,992,41,{143:'Другие марки'}
3480241,2015-05-12 14:06:02,829403,911622,1,,2840,1,
21132177,2015-05-14 09:56:29,1496925,2735331,0,,976,47,{127:'Игрушки'}
4234802,2015-05-10 09:24:32,1096055,3078512,0,,1344,60,"{125:'27', 179:'Обувь', 178:'Для девочек'}"
30968306,2015-05-12 06:31:50,248298,4087075,0,,343,41,{143:'iPhone'}
74841631,2015-05-10 16:59:27,65007,1826366,1,,2612,34,"{598:'Для водного транспорта', 5:'Запчасти'}"
