AdID,LocationID,CategoryID,Params,Price,Title,IsContext
18364728,3960,29,"{483:'Комплектующие', 631:'Видеокарты'}",1400.0,MSI Geforce 8800 GTS,0
24200103,3953,34,"{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}",1000.0,Стартер генератор ВАЗ 2109,0
29304991,3960,38,"{45:'Кровати, диваны и кресла'}",1000.0,Продам кровать 1.5 б/у,0
31073907,4499,500001,{820:'Общественное питание'},1350000.0,Бизнес,0
24578962,3960,34,"{817:'Тормозная система', 5:'Запчасти', 598:'Для автомобилей'}",1986.0,4351212670 диск перфорированный тормозной toyota,0
19946842,942,22,"{90:'42–44 (S)', 83:'Платья и юбки', 175:'Женская одежда'}",250.0,Юбочка атлас,0
3305503,3960,34,"{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}",0.0,Радиатор охлаждения Opel Corsa с 2006 года,0
5075768,2164,5,{165:'Другое'},250.0,Конные прогулки в Астрахани,0
12900326,3960,250006,"{712:'Полный день', 827:'Не имеет значения', 711:'Строительство'}",50000.0,Разнорабочие,0
25567226,853,250005,"{716:'Ремонт, строительство', 718:'Мелкий бытовой ремонт'}",0.0,"Услуги, ремонт",0
35973537,1359,54,"{549:'2', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'13-16'}",1700000.0,"2-к квартира, 40 м², 4/14 эт.",0
22041855,3771,42,"{202:'Продам', 556:'Дом', 525:'4'}",4050000.0,Дом 36 м² на участке 30 сот.,0
5433750,1653,43,"{1283:'С пробегом', 260:'Serena', 633:'Серебряный ', 184:'150 000 - 159 999', 695:'Полный', 632:'2.0', 210:'Nissan', 185:'Автомат', 696:'правый', 697:'Не битый', 186:'Бензин', 187:'Минивэн', 188:'1999'}",175000.0,"Nissan Serena, 1999",0
17037161,3960,32,"{536:'Сдам', 554:'Офисное помещение'}",12759.0,"Офисное помещение, 16.4 м²",0
1852450,346,22,"{176:'44', 98:'Мужская одежда', 175:'Обувь'}",2750.0,Nike Air Max 87 арт. 348,0
31514276,3498,42,"{528:'Посуточно', 202:'Сдам', 557:'Дом', 526:'23'}",12000.0,Дом 100 м² на участке 10 сот.,0
13259727,1653,41,{143:'iPhone'},9000.0,Айфон 4s,0
14458994,3505,54,"{576:'9-12', 550:'1', 201:'Сдам', 503:'Кирпичный', 567:'Не первый и не последний', 504:'На длительный срок'}",7500.0,"1-к квартира, 45 м², 3/12 эт.",0
28911195,3976,44,{223:'Компактные фотоаппараты'},1000.0,Фотоаппарат Lumix LZ10,0
18427029,2236,42,"{202:'Продам', 556:'Дом', 525:'4'}",1550000.0,Дом 46 м² на участке 16 сот.,0
36244206,3960,26,{132:'Наушники'},3150.0,Bluetooth наушники (гарнитура) Creative wp-450,0
10837747,2840,250006,"{712:'Неполный день', 827:'Не имеет значения', 711:'Транспорт, логистика'}",0.0,Водитель по доставке обедов-подработка,0
32670097,1729,38,"{45:'Кровати, диваны и кресла'}",15000.0,"Диван ""Лотос""",0
5377715,3921,250006,"{712:'Полный день', 827:'Более 3 лет', 711:'Автомобильный бизнес'}",40000.0,Автослесарь,0
27276572,4294,53,{181:'Промышленное'},2800.0,Тахометр тм-3М,0
25515000,1461,54,"{576:'< 5', 550:'3', 201:'Сдам', 503:'Деревянный', 567:'Не первый', 504:'Посуточно'}",0.0,"3-к квартира, 54 м², 2/2 эт.",0
28124094,1729,45,{211:'Другая'},0.0,Лиса Алиса,0
1180495,2840,22,"{83:'Свадебные платья', 476:'Без размера', 175:'Женская одежда'}",90000.0,Продаю свадебное платье,0
7566543,2875,42,"{202:'Продам', 556:'Дом', 525:'0'}",1350000.0,Дом 40 м² на участке 3 сот.,0
7570104,2840,41,"{480:'Чехлы и плёнки', 143:'Аксессуары'}",650.0,Чехол Apple череп для iPhone 4/4s,0
27539915,2430,25,{140:'Планшеты'},8500.0,Samsung Galaxy Tab 4 8.0 SM-T331 16Gb,0
27962494,4268,54,"{549:'1', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не последний', 575:'5-8'}",1400000.0,"1-к квартира, 31 м², 1/5 эт.",0
28875766,2840,250006,"{712:'Полный день', 827:'Не имеет значения', 711:'Маркетинг, реклама, PR'}",0.0,Менеджер по рекламе,0
14083759,2474,250006,"{712:'Полный день', 827:'Более 1 года', 711:'Производство, сырьё, с/х'}",20000.0,Закройщик на одежду,0
992363,3335,250006,"{712:'Полный день', 827:'Не имеет значения', 711:'Туризм, рестораны'}",15000.0,Бариста,0
30851933,3939,250006,"{712:'Полный день', 827:'Не имеет значения', 711:'Без опыта, студенты'}",20000.0,Упаковщик-комплектовщик,0
15842615,3662,41,{143:'Стационарные телефоны'},300.0,Факс sharp FO-51 б/у,0
15989961,3953,34,"{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}",1200.0,Клапан вентиляции топливного бака пежо 308,0
7095169,3960,41,{143:'Рации'},140000.0,Радиостанция kenwood TS-2000,0
8687952,3953,250005,"{716:'Красота, здоровье'}",1500.0,Депиляция воском,0
12981424,3939,33,"{531:'Поселений (ИЖС)', 203:'Продам'}",4800000.0,Участок 48 сот. (ИЖС),0
25233718,3953,29,"{483:'Комплектующие', 631:'Системы охлаждения'}",600.0,Кулер для ноутбука Packard Bell MS2384,0
16706460,3960,60,"{178:'Для девочек', 115:'110-116 см (4-6 лет)', 179:'Платья и юбки'}",300.0,Платье р-р 116,0
25149216,2629,34,"{5:'Запчасти', 598:'Для спецтехники'}",0.0,Муфта блокировки мода для фав,0
1286107,2474,42,"{202:'Продам', 556:'Таунхаус', 525:'0'}",6100000.0,Таунхаус 142 м² на участке 5 сот.,0
21795100,3921,60,"{113:'50-56 cм (0-2 мес)', 178:'Для девочек', 179:'Комбинезоны и боди'}",2000.0,Конверт на выписку,0
22467875,4145,60,"{112:'146-152 см (10-12 лет)', 178:'Для девочек', 179:'Верхняя одежда'}",1250.0,Ветровка Adidas бу,0
35585415,3061,42,"{528:'На длительный срок', 202:'Сдам', 557:'Дом', 526:'2'}",20000.0,Дом 65 м² на участке 1 сот.,0
10836611,3960,43,"{259:'Montero', 633:'Зелёный', 184:'170 000 - 179 999', 695:'Полный', 632:'3.0', 210:'Mitsubishi', 1283:'С пробегом', 185:'Автомат', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Внедорожник', 188:'1994'}",289000.0,"Mitsubishi Montero, 1994",0
32773879,1173,42,"{202:'Продам', 556:'Дом', 525:'0'}",750000.0,Дом 28 м² на участке 1.5 сот.,0
8773072,3953,22,"{83:'Брюки', 85:'40–42 (XS)', 175:'Женская одежда'}",390.0,Шорты,0
18238633,1299,54,"{549:'1', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}",1430000.0,"1-к квартира, 38 м², 3/10 эт.",0
31355971,3953,50,{44:'Стройматериалы'},23000.0,Арматура 12 с доставкой,0
21611198,3953,38,{45:'Шкафы и комоды'},6000.0,Мебельный гарнитур,0
5876734,813,60,"{178:'Для мальчиков', 110:'Шапки, варежки, шарфы'}",300.0,Новая шапочка chicco,0
6123319,2643,57,{130:'Косметика'},25000.0,Комплексный уход для лица,0
30082100,3357,53,{181:'Другое'},1000.0,"Изоляторы, фарфор",0
25272741,3953,33,"{531:'Поселений (ИЖС)', 203:'Продам'}",3300000.0,Участок 12 сот. (ИЖС),0
24037117,2164,41,{143:'Samsung'},200.0,Galaxy S4 чехол на телефон,0
20885466,256,27,{48:'Другое'},500.0,Электра Мотор мсп - 0.18 кн. (рабочий),0
30305443,3928,22,"{83:'Верхняя одежда', 86:'44–46 (M)', 175:'Женская одежда'}",500.0,Продам дублёнку,0
2410203,3960,250005,"{716:'Деловые услуги', 719:'Набор и коррекция текста'}",0.0,Принимаю заказы по набору текстов,0
34918957,3137,22,{175:'Аксессуары'},500.0,Лето,0
31224652,3960,36,,7000.0,Компьютер в сборе,0
24999284,1788,47,{127:'Постельные принадлежности'},2000.0,Конверт для выписки,0
18832220,2757,42,"{202:'Продам', 556:'Дом', 525:'0'}",2100000.0,Дом 35 м² на участке 6.2 сот.,0
20268041,1318,50,{44:'Двери'},0.0,Продам межкомнатную дверь и евро окна,0
10935902,4145,34,"{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}",0.0,"""Подводное зажигание"", Волга, УАЗ",0
17309590,4294,57,{130:'Косметика'},2700.0,"Гель-лаки, Bluesky, гель лаки",0
6784601,2643,54,"{576:'9-12', 550:'2', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'Посуточно'}",2500.0,"2-к квартира, 54 м², 4/10 эт.",0
12969085,4294,43,"{1283:'С пробегом', 633:'Чёрный', 229:'5 серия', 1159:0, 210:'BMW', 184:'270 000 - 279 999', 1162:0, 1165:0, 1135:0, 632:'2.2', 1138:0, 695:'Задний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2001', 185:'Механика'}",400000.0,"BMW 5 серия, 2001",0
9486519,4145,34,"{817:'Подвеска', 5:'Запчасти', 598:'Для автомобилей'}",2500.0,Задня балка ВАЗ,0
17365593,4145,43,"{258:'C-класс', 1283:'С пробегом', 633:'Зелёный', 1159:0, 210:'Mercedes-Benz', 184:'240 000 - 249 999', 1162:0, 1165:0, 1135:0, 632:'1.8', 1138:0, 695:'Задний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'1994', 185:'Механика'}",104500.0,"Mercedes-Benz C-класс, 1994",0
26976386,3960,43,"{1283:'С пробегом', 633:'Бежевый', 1159:0, 210:'Infiniti', 184:'55 000 - 59 999', 1162:0, 247:'Q45', 1165:0, 1135:0, 632:'3.0', 1138:0, 695:'Задний', 696:'левый', 697:'Битый', 186:'Бензин', 187:'Седан', 188:'2000', 185:'Автомат'}",170000.0,"Infiniti Q45, 2000",0
13551262,3939,34,{5:'Аудио- и видеотехника'},5500.0,Сабвуферный динамик Infinity REF-1000 S,0
15000632,3960,60,"{178:'Для мальчиков', 110:'Верхняя одежда', 119:'86-92 см (1-2 года)'}",1500.0,Куртка для мальчика 3 в 1,0
17524147,3928,30,"{785:'Да', 204:'Продам', 532:'Гараж', 783:'Металлический'}",70000.0,"Гараж, 16 м²",0
4476297,1902,34,"{817:'Трансмиссия и привод', 5:'Запчасти', 598:'Для автомобилей'}",0.0,Двигатель на Иномарку ниссан,0
27132619,3915,34,{5:'Аксессуары'},5000.0,Коврики на мерседес ML 350 с 2005 г. в,0
15179614,3771,22,"{83:'Верхняя одежда', 86:'> 50 (XXL)', 175:'Женская одежда'}",1750.0,Пальто драп,0
24176469,1261,60,"{178:'Для девочек', 179:'Обувь', 125:'27'}",1500.0,Новые ортопедические босоножки фирмы сурсил орто,0
31624776,4314,41,{143:'Nokia'},1000.0,Nokia C6 01,0
20886547,3960,53,{181:'Промышленное'},0.0,Гомогенизатор Niro APV,0
26315405,3960,14,{42:'Автодома'},2680000.0,Автодом (Кемпер) Sunlight T 69,0
6115192,3960,34,"{817:'Тормозная система', 5:'Запчасти', 598:'Для автомобилей'}",1200.0,Задние тормозные диски на Mitsubishi Lancer 10,0
4862160,163,60,"{178:'Для девочек', 115:'110-116 см (4-6 лет)', 179:'Платья и юбки'}",4000.0,Вещи на девочку 4 года пакетами,0
5166823,4005,41,{143:'iPhone'},23000.0,Продам iPhone 5s 16 гб,0
35565228,1967,50,{44:'Стройматериалы'},500.0,Колючая проволока,0
34402318,346,14,{42:'Грузовики'},1250000.0,Камаз 45143 с бортовым прицепом,0
9517770,1261,26,{132:'Телевизоры и проекторы'},4000.0,Телевизор panasonic,0
8543368,1261,43,"{1283:'Новые', 633:'Серый', 1159:0, 210:'ВАЗ (LADA)', 1162:0, 1165:0, 1135:0, 632:'1.6', 1138:0, 695:'Передний', 696:'левый', 185:'Механика', 186:'Бензин', 187:'Универсал', 188:'2015', 280:'Kalina'}",0.0,"LADA Kalina, 2015",0
27157541,2306,60,"{178:'Для девочек', 179:'Обувь', 125:'27'}",250.0,Туфельки,0
31980947,3960,22,"{176:'Пиджаки и костюмы', 99:'48–50 (L)', 175:'Мужская одежда'}",1000.0,Продам коричневый вельветовый пиджак,0
2487861,3960,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",2500.0,Бaмпeр передний Skoda Fabia/Шкода Фабия оригинал б,0
31920446,529,54,"{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый', 575:'< 5'}",1900000.0,"2-к квартира, 45 м², 4/4 эт.",0
9849629,3960,60,"{178:'Для девочек', 179:'Обувь', 125:'30'}",1000.0,Ботинки,0
4461586,576,47,{127:'Товары для кормления'},4000.0,Стульчик для кормления Leader kids,0
26240708,3960,54,"{576:'5-8', 550:'2', 201:'Сдам', 503:'Кирпичный', 567:'Не первый', 504:'На длительный срок'}",40000.0,"2-к квартира, 45 м², 5/5 эт.",0
12285319,343,4,{156:'Горные'},16359.0,Лучший велосипед cuiteng для спорта,0
1357884,1995,45,{211:'Лайка'},0.0,Щенки лайки бесплатно,0
13430086,3350,54,"{576:'5-8', 550:'2', 201:'Сдам', 503:'Панельный', 567:'Не первый', 504:'На длительный срок'}",11500.0,"2-к квартира, 46 м², 5/5 эт.",0
16805386,4145,34,"{5:'Запчасти', 598:'Для автомобилей'}",8000.0,Накладка заднего бампера Мерседес ML W164 рестайл,0
35261071,1653,22,{175:'Аксессуары'},300.0,Сумки из натуральной кожи,0
7624893,72,34,"{817:'Автосвет', 5:'Запчасти', 598:'Для автомобилей'}",3000.0,Toyota Town Ace Noah габаритные фонари передние,0
18010006,2225,60,"{112:'86-92 см (1-2 года)', 178:'Для девочек', 179:'Верхняя одежда'}",2500.0,Комплект зимний Войчик,0
10349867,992,34,"{709:'Шины', 731:'225', 732:'55', 733:'16', 734:'Зимние нешипованные', 5:'Шины, диски и колёса'}",300.0,Pirelli 225/55/16 липа 1 шт,0
20555876,3953,32,"{536:'Сдам', 554:'Помещение свободного назначения'}",75000.0,"Помещение свободного назначения, 101.7 м²",0
33637596,3960,60,"{178:'Для девочек', 179:'Трикотаж', 478:'86-92 см (1-2 года)'}",100.0,Одежда на девочку 74-86 размер,0
15698490,942,47,{127:'Детские коляски'},5000.0,Коляска,0
28900538,1087,33,"{531:'Поселений (ИЖС)', 203:'Продам'}",400000.0,Участок 12 сот. (ИЖС),0
21867297,3960,43,"{1283:'С пробегом', 633:'Серый', 184:'130 000 - 139 999', 695:'Передний', 632:'1.6', 210:'ВАЗ (LADA)', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2006', 280:'2110'}",145000.0,"ВАЗ 2110, 2006",0
6577445,3102,13,{137:'Игры для приставок'},2200.0,Орден 1886,0
11546289,1261,34,"{817:'Трансмиссия и привод', 5:'Запчасти', 598:'Для автомобилей'}",65000.0,Коробка на бмв е 60 автомат,0
21924501,3960,34,{5:'Аксессуары'},200.0,Разъем для подключения антен для рации,0
5195466,4545,54,"{576:'< 5', 550:'1', 201:'Сдам', 503:'Блочный', 567:'Не последний', 504:'На длительный срок'}",20000.0,"1-к квартира, 30 м², 1/2 эт.",0
35427324,4509,42,"{202:'Продам', 556:'Дом', 525:'0'}",2500000.0,Дом 74 м² на участке 10 сот.,0
1989426,2757,22,"{176:'Другое', 175:'Мужская одежда'}",500.0,Костюм х/б камуфляжный,0
22910998,3061,33,"{744:'Промназначения', 203:'Сдам'}",400000.0,Участок 82 сот. (промназначения),0
17955550,4370,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",300.0,Боковое зеркало заднего вида,0
35278415,2840,250004,"{824:'Женский', 714:'Туризм, рестораны', 715:'Полный день', 822:'Среднее', 823:'1'}",500.0,Продавец в ларёк,0
19524788,1875,22,"{83:'Верхняя одежда', 86:'46–48 (L)', 175:'Женская одежда'}",26000.0,Шуба бобрик,0
23790920,2277,25,{140:'Планшеты'},2800.0,Планшет 7дюймов 2 ядерный wifi android,0
29812481,992,47,{127:'Игрушки'},700.0,Интерактивная игрушка - поющая овечка,0
10170602,1647,43,"{1283:'С пробегом', 633:'Оранжевый', 1159:0, 210:'Skoda', 184:'100 000 - 109 999', 1162:0, 1165:0, 1135:0, 272:'Fabia', 632:'1.2', 1138:0, 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2009', 185:'Механика'}",300000.0,"Skoda Fabia, 2009",0
28552718,547,250005,{716:'Другое'},85.0,Свадебное приглашение с орхидеями,0
33727102,1788,22,"{88:'40', 83:'Обувь', 175:'Женская одежда'}",4000.0,"Туфли kelton Италия, нат/замша, цвет синий, новые",0
32660847,1788,43,"{1283:'С пробегом', 633:'Красный', 184:'20 000 - 24 999', 695:'Передний', 632:'1.6', 210:'Renault', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2011', 267:'Sandero'}",375000.0,"Renault Sandero, 2011",0
33118596,2840,43,"{251:'Rio', 633:'Бежевый', 1159:0, 210:'KIA', 184:'45 000 - 49 999', 1162:0, 1165:0, 1135:0, 632:'1.4', 1138:0, 1283:'С пробегом', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2010', 185:'Механика'}",385000.0,"KIA Rio, 2010",0
32916340,3953,47,{127:'Детские коляски'},8000.0,Коляска прогулочная Talea ABC Design,0
34650147,3022,13,{137:'Игровые приставки'},20.0,Xbox one + 2 игры. Продажа или обмен,0
3407099,3960,22,{175:'Аксессуары'},300.0,Сумочка с бабочками,0
17543117,1110,34,"{709:'Шины', 5:'Шины, диски и колёса', 734:'Всесезонные', 733:'15'}",4750.0,Шины,0
13147192,1653,43,"{1283:'С пробегом', 229:'5 серия', 633:'Серебряный ', 184:'360 000 - 369 999', 695:'Задний', 632:'2.5', 210:'BMW', 185:'Автомат', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2000'}",180000.0,"BMW 5, 2000",0
30535935,4486,54,"{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}",4500000.0,"2-к квартира, 49 м², 5/12 эт.",0
11789990,547,13,{137:'Игровые приставки'},500.0,Игровой манипулятор Руль,0
5992435,3960,250004,"{714:'Транспорт, логистика', 715:'Полный день', 822:'Среднее специальное', 823:'4', 824:'Мужской', 825:'23'}",40000.0,Водитель категории е,0
27562968,2430,38,{45:'Кухонные гарнитуры'},42000.0,Кухонный гарнитур от производителя. ZFL - 5213,0
1490798,3953,22,"{88:'37', 83:'Обувь', 175:'Женская одежда'}",2900.0,Новые кеды Lacoste Imatra WJA 2 SS13,0
10675969,2561,50,{44:'Стройматериалы'},0.0,Пиломатериалы,0
760684,3921,250004,"{714:'Строительство', 715:'Неполный день', 822:'Высшее', 823:'6', 824:'Женский', 825:'32'}",15000.0,"Проектирование, подработка на пк в Autocad",0
31575180,414,38,"{45:'Кровати, диваны и кресла'}",9700.0,Продам диван,0
22890419,2430,59,{217:'Рептилии'},2000.0,Черепахи сухопутные,0
4000080,2430,54,"{201:'Продам', 499:'Вторичка', 549:'1', 566:'Не первый', 575:'5-8'}",1560000.0,"1-к квартира, 38 м², 7/7 эт.",0
24718426,4145,5,{165:'Фитнес и тренажёры'},2000.0,Эллиптический тренажер Housefit,0
29800014,343,42,"{202:'Продам', 556:'Дом', 525:'2'}",4600000.0,Дом 180 м² на участке 8 сот.,0
21947469,4336,250005,"{716:'Транспорт, перевозки', 717:'Грузоперевозки'}",0.0,Форд-Транзит,0
28586001,2685,41,{143:'Nokia'},700.0,Nokia 100,0
28556359,2875,34,{5:'Аудио- и видеотехника'},4000.0,Урал ак-10 В корпусе зя,0
28350286,1344,15,{154:'Путешествия'},1200.0,Альпийская деревня база отдыха,0
30310996,721,48,{30:'Мопеды и скутеры'},35000.0,Скутер омакс 125см,0
8865974,1261,60,"{178:'Для мальчиков', 118:'98-104 см (2-4 года)', 110:'Брюки'}",200.0,Спорт костюм на 3-4 года,0
15890772,3953,22,"{83:'Другое', 175:'Женская одежда'}",775.0,Шапка женская Изумрудная,0
21414225,346,22,"{83:'Джинсы', 175:'Женская одежда', 87:'28'}",450.0,Джинсы,0
30741280,4294,34,"{709:'Шины', 731:'235', 732:'70', 733:'16', 734:'Летние', 5:'Шины, диски и колёса'}",1000.0,Шина 235/70/16,0
33386814,3059,43,"{1283:'С пробегом', 633:'Белый ', 1159:0, 210:'ВАЗ (LADA)', 184:'140 000 - 149 999', 1162:0, 1165:0, 1135:0, 632:'1.5', 1138:0, 280:'2107', 695:'Задний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'1997', 185:'Механика'}",45000.0,"ВАЗ 2107, 1997",0
33831273,1294,41,"{480:'Гарнитуры и наушники', 143:'Аксессуары'}",1000.0,Plantronics M20,0
28676569,1653,54,"{549:'1', 201:'Продам', 498:'Кирпичный', 499:'Новостройка', 566:'Не первый и не последний', 575:'17-25'}",2850000.0,"1-к квартира, 43 м², 14/19 эт.",0
18617632,3960,38,{45:'Столы и стулья'},400.0,Стол венге на металлических ножках,0
30981484,3953,47,{127:'Товары для кормления'},550.0,Стульчик для кормления Икеа,0
24709465,3960,22,"{88:'36', 83:'Обувь', 175:'Женская одежда'}",2250.0,Новые туфли Santini (Италия),0
34206032,2077,54,"{549:'1', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}",2885000.0,"1-к квартира, 35 м², 7/9 эт.",0
27056136,1261,250005,"{716:'Транспорт, перевозки', 717:'Аренда спецтехники'}",1500.0,Аренда мини-экскаватора Komatsu,0
13402159,3960,36,,40000.0,Asus ROG CG8565 i7-2600K / 16Gb RAM / GTX770,0
22441050,44,500001,{820:'Торговля'},350.0,Сигнальное устройства,0
3926035,3771,53,{181:'Для магазина'},14800.0,Весы электронные с табло на стойке CAS dbii-60Е,0
12845511,3953,60,"{178:'Для мальчиков', 110:'Другое'}",1000.0,"Лот из рубашек 6 шт, 9-10 лет",0
6278168,3725,42,"{528:'На длительный срок', 202:'Сдам', 557:'Дом', 526:'0'}",13000.0,Дом 364 м² на участке 4 сот.,0
24531283,547,35,,1750.0,Монстера,0
4081995,3335,54,"{549:'2', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}",2700000.0,"2-к квартира, 58 м², 5/12 эт.",0
2416496,3953,22,"{83:'Топы и футболки', 92:'42–44 (S)', 175:'Женская одежда'}",1100.0,Футболка с длинным рукавом арт. CO47-2,0
35892424,414,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",13000.0,Капот на Lexus RX350,0
8541115,2430,54,"{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}",3500000.0,"2-к квартира, 45 м², 6/12 эт.",0
32115019,344,50,{44:'Стройматериалы'},3200.0,Бетон от производителя с доставкой,0
25495436,2230,22,"{83:'Другое', 175:'Женская одежда'}",3000.0,Сумка Karren Millen,0
32055158,3960,11,{104:'Часы'},790.0,Часы Rado Integral в розницу,0
1992153,3424,34,{5:'Аксессуары'},350.0,Диагностика своими руками ELM 327 mini,0
31505098,547,36,,8500.0,Системный блок DNS (0800161),0
21645323,3960,16,{162:'Пианино и другие клавишные'},77464.5,"Цифровое пианино Yamaha YDP-162, новое",0
13258314,2610,54,"{576:'5-8', 550:'1', 201:'Сдам', 503:'Кирпичный', 567:'Не первый и не последний', 504:'На длительный срок'}",7000.0,"1-к квартира, 31 м², 3/5 эт.",0
23620074,529,42,"{202:'Продам', 556:'Дом', 525:'0'}",3100000.0,Дом 164 м² на участке 1.6 сот.,0
19829572,3757,50,{44:'Сантехника и сауна'},600.0,Продам раковину на кухню из нержавейки,0
23413179,4519,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",10.0,Нексия по запчастям,0
33561080,1318,32,"{536:'Продам', 579:'Помещение свободного назначения'}",6000000.0,"Помещение свободного назначения, 1000 м²",0
21340661,531,42,"{202:'Продам', 556:'Дом', 525:'0'}",600000.0,Дом 50 м² на участке 3 сот.,0
6560599,3976,43,"{1283:'С пробегом', 633:'Серый', 1159:0, 210:'ВАЗ (LADA)', 184:'260 000 - 269 999', 1162:0, 1165:0, 1135:0, 632:'1.5', 1138:0, 280:'2110', 695:'Передний', 696:'правый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2004', 185:'Механика'}",0.0,"ВАЗ 2110, 2004",0
21481523,1294,250006,"{712:'Полный день', 827:'Более 3 лет', 711:'Строительство'}",45000.0,Сварщик,0
18596619,2069,43,"{1283:'С пробегом', 633:'Серый', 1159:0, 210:'ВАЗ (LADA)', 184:'200 000 - 209 999', 1162:0, 1165:0, 1135:0, 632:'1.5', 1138:0, 280:'2110', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'1999', 185:'Механика'}",47000.0,"ВАЗ 2110, 1999",0
229888,3953,38,"{45:'Предметы интерьера, искусство'}",5000.0,"Картина ""Натюрморт. Яблоки""",0
27708812,2610,54,"{549:'1', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый и не последний', 575:'5-8'}",1400000.0,"1-к квартира, 31 м², 4/5 эт.",0
4562663,2275,38,{45:'Шкафы и комоды'},10000.0,Стенка -горка,0
36005003,2757,42,"{202:'Продам', 556:'Дом', 525:'0'}",1500000.0,Дом 25 м² на участке 3 сот.,0
21680482,2840,41,"{480:'Чехлы и плёнки', 143:'Аксессуары'}",399.0,Чехол Spigen Tough Armor Silver для 5.5s,0
30913183,1344,41,{143:'iPhone'},14750.0,Продаю iPhone 4,0
7674925,2306,34,"{817:'Подвеска', 5:'Запчасти', 598:'Для автомобилей'}",1200.0,Рычаг,0
20246545,1152,38,{45:'Кухонные гарнитуры'},12000.0,Встроенная мебель,0
7624881,3960,43,"{1283:'Новые', 267:'Logan', 210:'Renault', 695:'Передний', 632:'1.6', 185:'Механика', 186:'Бензин', 187:'Седан', 188:'2014'}",518430.0,"Renault Logan, 2014",0
18109747,1607,5,{165:'Фитнес и тренажёры'},1900.0,Тренажёр Leg Magic,0
30491706,642,34,"{5:'Запчасти', 598:'Для автомобилей'}",3000.0,Генератор bosch 14в 90а,0
1129551,1788,42,"{202:'Продам', 556:'Дом', 525:'35'}",1200000.0,Дом 80 м² на участке 25 сот.,0
36523539,1301,42,"{202:'Продам', 556:'Дом', 525:'0'}",3400000.0,Дом 114 м² на участке 5 сот.,0
36366447,3960,34,"{709:'Шины', 731:'245', 732:'50', 733:'18', 734:'Летние', 5:'Шины, диски и колёса'}",0.0,"Bridgestone Turanza ER30, 245/50/18, лето",0
21867958,3960,41,{143:'Samsung'},13400.0,Samsung Galaxy a3,0
26817552,3953,27,"{48:'Для кухни', 486:'Вытяжки'}",28000.0,Вытяжка neff D4692X0,0
6606526,3960,22,"{83:'Верхняя одежда', 86:'44–46 (M)', 175:'Женская одежда'}",95000.0,Норковая шуба автоледи. италия 46-48 размера,0
15916116,1000031,51,"{148:'МФУ, копиры и сканеры'}",2300.0,Новый цветной принтер-сканер-ксерокс Canon,0
9350610,3960,14,{42:'Строительная техника'},10950000.0,Идеальный Башенный кран Potain MDT 178 + Подарок,0
24390858,2350,250001,"{722:'Красота, здоровье'}",100.0,Нужны мастера для салона срочно,0
26275591,3960,53,{181:'Для офиса'},12000.0,"Офисные столы, тумбочки, шкафы (офисная мебель)",0
12568118,992,34,"{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}",205000.0,"Двигатель на Ауди А8 6.0 w12 BHT, BSB, BTE 2005г",0
16703008,3960,22,{175:'Аксессуары'},500.0,Кошелек женский. Мигающий. Винтаж,0
