session_id,user_id,group,date,time_on_page,offers_viewed_per_session,offers_clicked_per_session
640418,208013,test,2026-05-11,1059,18,4
517568,200195,test,2026-05-11,528,31,7
955015,166891,control,2026-05-11,148,3,0
669408,596171,test,2026-05-11,107,22,5
596395,675074,control,2026-05-11,618,4,0
365618,156440,control,2026-05-11,1090,14,3
138399,127645,test,2026-05-11,564,12,2
889882,908382,test,2026-05-11,699,16,2
778324,516297,test,2026-05-11,1912,15,1
300386,649435,control,2026-05-11,2487,5,1
400009,902156,control,2026-05-11,554,10,2
474314,187295,test,2026-05-11,497,16,3
918771,208976,test,2026-05-11,365,22,3
150126,375201,control,2026-05-11,782,3,1
787584,748127,control,2026-05-11,108,16,3
448048,262816,test,2026-05-11,416,15,1
386488,188406,test,2026-05-11,376,19,3
230521,786641,test,2026-05-11,402,22,4
938171,508783,control,2026-05-11,156,1,0
485896,424398,control,2026-05-11,369,17,3
558176,340497,test,2026-05-11,194,17,3
519453,359414,control,2026-05-11,343,12,4
879414,873422,test,2026-05-11,156,18,4
561097,397979,test,2026-05-11,492,24,6
505426,564687,test,2026-05-11,348,18,4
455505,756912,control,2026-05-11,4119,12,2
295892,232552,test,2026-05-11,625,18,2
620306,237654,control,2026-05-11,324,23,6
825686,652329,test,2026-05-11,446,16,1
621691,979249,test,2026-05-11,827,19,3
485191,278895,test,2026-05-11,310,20,6
936020,129959,control,2026-05-11,744,18,1
644500,136862,test,2026-05-11,449,20,6
379676,795781,control,2026-05-11,505,11,0
940064,474175,test,2026-05-11,210,22,2
186624,440998,test,2026-05-11,1503,14,3
862400,599284,test,2026-05-11,2267,9,1
545120,589887,test,2026-05-11,956,27,6
182760,666843,test,2026-05-11,261,25,6
551524,385647,test,2026-05-11,1954,17,3
731718,675191,control,2026-05-11,175,18,4
962287,566453,control,2026-05-11,987,4,1
289222,241678,test,2026-05-11,2958,15,3
671971,831510,test,2026-05-11,198,15,1
408036,665484,test,2026-05-11,1015,14,3
436814,285636,test,2026-05-11,207,16,2
207581,719531,test,2026-05-11,255,14,3
183958,726612,control,2026-05-11,247,4,0
443848,578720,test,2026-05-11,774,17,4
793024,761701,test,2026-05-11,2978,13,3
410000,885290,test,2026-05-11,807,19,2
421384,766738,test,2026-05-11,700,16,4
567576,691380,control,2026-05-11,3077,16,3
731894,556106,test,2026-05-11,1246,18,1
852524,648887,test,2026-05-11,480,11,1
546815,770864,control,2026-05-11,226,13,3
274739,770593,test,2026-05-11,360,11,1
823270,659713,control,2026-05-11,120,21,1
565471,424703,control,2026-05-11,87,12,1
468623,464032,test,2026-05-11,530,22,3
568849,605048,control,2026-05-11,533,12,0
144412,665883,test,2026-05-11,98,8,1
862120,338161,control,2026-05-11,392,11,3
469685,943797,test,2026-05-11,414,17,8
744718,193904,test,2026-05-11,16,12,2
556068,563324,control,2026-05-11,554,15,4
387892,422823,control,2026-05-11,205,8,2
770532,483551,control,2026-05-11,235,7,0
929924,532227,control,2026-05-11,265,13,2
160144,372427,test,2026-05-11,235,18,5
178686,263281,test,2026-05-11,387,25,2
803787,418319,test,2026-05-11,1414,22,4
768480,111068,test,2026-05-11,253,12,1
525942,100096,test,2026-05-11,158,30,3
480959,648736,control,2026-05-11,136,17,4
638009,954987,test,2026-05-11,1430,14,5
940010,895128,test,2026-05-11,255,13,3
886325,989136,test,2026-05-11,763,19,2
812413,242921,control,2026-05-11,171,15,1
267758,460589,control,2026-05-11,77,12,2
132653,400692,control,2026-05-11,153,10,0
249715,591989,test,2026-05-11,241,14,1
989894,661091,control,2026-05-11,402,12,2
737086,108721,test,2026-05-11,501,21,4
811027,821179,control,2026-05-11,437,11,2
919264,615827,control,2026-05-11,2112,14,2
559457,892170,test,2026-05-11,174,15,4
136489,600241,test,2026-05-11,365,22,5
232361,414164,control,2026-05-11,1624,14,5
170499,109576,test,2026-05-11,514,33,4
347459,903072,control,2026-05-11,481,14,4
916332,551344,test,2026-05-11,402,16,6
776502,936726,test,2026-05-11,703,16,1
484123,407151,test,2026-05-11,239,18,5
479742,726003,test,2026-05-11,983,14,4
501451,342446,test,2026-05-11,1096,24,8
694799,935471,test,2026-05-11,140,23,3
133958,107568,control,2026-05-11,908,14,1
734487,674842,test,2026-05-11,122,14,1
260891,491794,control,2026-05-11,231,11,0
812048,297731,control,2026-05-11,741,19,0
571778,531736,control,2026-05-11,95,15,2
488984,687783,test,2026-05-11,244,18,0
490084,558339,test,2026-05-11,637,22,3
565504,513927,test,2026-05-11,524,25,5
900152,362035,control,2026-05-11,962,20,3
180620,271200,control,2026-05-11,788,7,2
701800,849666,test,2026-05-11,464,30,4
244383,872924,test,2026-05-11,172,20,1
655178,777370,control,2026-05-11,633,12,0
484774,508654,test,2026-05-11,391,17,1
517368,968668,control,2026-05-11,240,12,2
429657,496737,control,2026-05-11,1095,13,2
781113,331307,control,2026-05-11,981,8,3
392227,375754,test,2026-05-11,229,13,2
361736,183057,test,2026-05-11,169,13,2
218959,542750,control,2026-05-11,734,13,1
127172,755698,control,2026-05-11,636,1,0
871411,351198,test,2026-05-11,102,21,5
295085,641704,test,2026-05-11,149,19,4
623285,901676,control,2026-05-11,851,11,0
642895,938817,control,2026-05-11,1208,13,1
505785,743003,control,2026-05-11,852,11,4
688956,946803,control,2026-05-11,52,8,2
223481,827632,test,2026-05-11,713,18,3
374492,817897,test,2026-05-11,785,23,3
912609,385071,control,2026-05-11,582,7,0
372933,398505,control,2026-05-11,240,7,1
838237,779956,test,2026-05-11,452,19,2
567951,879015,test,2026-05-11,81,20,3
324993,657783,control,2026-05-11,2293,12,3
741599,948097,test,2026-05-11,265,21,5
399449,381880,test,2026-05-11,1728,21,5
827691,532961,control,2026-05-11,579,5,4
615060,297132,control,2026-05-11,264,13,1
309902,994940,control,2026-05-11,540,16,2
228594,171789,test,2026-05-11,5266,26,5
242321,291267,control,2026-05-11,116,14,3
994253,243260,control,2026-05-11,158,8,1
177649,403662,control,2026-05-11,179,15,5
574001,215717,control,2026-05-11,241,11,1
281043,767830,test,2026-05-11,170,17,4
848022,577461,test,2026-05-11,473,12,1
566732,747736,test,2026-05-11,1819,18,3
192055,574760,test,2026-05-11,540,22,5
949884,385353,control,2026-05-11,305,12,2
815054,834498,control,2026-05-11,39,7,1
986593,753004,control,2026-05-11,3164,2,0
435112,615895,control,2026-05-11,427,5,2
800280,296911,test,2026-05-11,127,20,6
464301,436219,test,2026-05-11,1416,25,4
844007,120337,test,2026-05-11,335,19,2
168093,259540,test,2026-05-11,606,18,4
676713,152042,test,2026-05-11,257,22,2
668507,660957,control,2026-05-11,598,15,2
404466,123205,control,2026-05-11,446,10,1
414527,294969,test,2026-05-11,496,16,1
992717,207241,test,2026-05-11,137,10,1
265156,395818,control,2026-05-11,2649,13,2
846385,382271,test,2026-05-11,1384,15,1
844031,849937,control,2026-05-11,704,13,2
834233,559713,control,2026-05-11,150,17,2
768676,862427,control,2026-05-11,1047,16,1
282547,108602,test,2026-05-11,1389,14,1
932250,344119,control,2026-05-11,72,26,5
479052,194578,test,2026-05-11,1226,16,2
633469,258003,control,2026-05-11,261,7,1
335134,115440,test,2026-05-12,163,21,7
227257,617555,test,2026-05-12,2926,12,3
310743,327738,control,2026-05-12,656,6,1
930541,458521,control,2026-05-12,393,10,1
245622,540656,control,2026-05-12,136,21,2
348235,426711,control,2026-05-12,165,15,2
928766,923892,control,2026-05-12,241,13,2
618019,938297,test,2026-05-12,384,15,2
127560,622605,control,2026-05-12,217,8,1
478427,489438,control,2026-05-12,162,19,4
680933,586208,control,2026-05-12,422,10,1
700076,830789,control,2026-05-12,198,22,3
486831,929868,test,2026-05-12,84,26,5
590110,133278,control,2026-05-12,1288,11,1
942700,446290,test,2026-05-12,95,18,7
678443,184120,test,2026-05-12,588,15,4
236074,984522,control,2026-05-12,88,4,1
741674,887029,test,2026-05-12,864,8,4
190403,253184,control,2026-05-12,316,14,3
168941,158760,test,2026-05-12,878,7,0
424314,379449,test,2026-05-12,2181,17,7
517500,913331,control,2026-05-12,148,16,1
851759,511484,control,2026-05-12,224,22,2
853789,174852,control,2026-05-12,625,19,3
601916,669578,control,2026-05-12,89,12,2
651231,592984,control,2026-05-12,383,7,0
530749,290425,test,2026-05-12,375,10,1
906527,301528,test,2026-05-12,2621,12,0
529322,982417,test,2026-05-12,268,24,4
963333,362227,control,2026-05-12,418,12,5
702826,956949,control,2026-05-12,97,13,1
177333,500112,test,2026-05-12,270,16,3
231414,968485,control,2026-05-12,776,6,1
432427,113228,control,2026-05-12,496,7,0
773540,227885,test,2026-05-12,617,11,3
177767,905459,test,2026-05-12,1165,18,5
571832,849398,control,2026-05-12,195,13,2
588461,361055,control,2026-05-12,476,24,1
813145,503489,control,2026-05-12,449,1,0
642491,908688,test,2026-05-12,74,20,6
461249,564478,control,2026-05-12,262,17,5
234568,359168,test,2026-05-12,404,17,1
969325,873449,test,2026-05-12,745,23,7
918164,135138,control,2026-05-12,4080,20,1
678083,308855,test,2026-05-12,868,15,3
770872,583220,control,2026-05-12,285,8,0
716338,871041,test,2026-05-12,2580,9,1
290802,908447,control,2026-05-12,1546,14,2
905077,198524,control,2026-05-12,1665,16,1
235300,646453,test,2026-05-12,902,6,0
553633,798359,control,2026-05-12,1374,15,5
627290,318572,test,2026-05-12,536,17,0
158104,595793,control,2026-05-12,847,11,2
971776,508024,test,2026-05-12,283,18,5
230192,814544,test,2026-05-12,449,16,4
643269,427270,test,2026-05-12,934,22,5
260448,438756,test,2026-05-12,240,19,3
418897,266316,control,2026-05-12,939,6,0
272655,759726,test,2026-05-12,853,20,5
269834,863611,test,2026-05-12,200,14,3
438334,144235,test,2026-05-12,545,21,5
843788,880900,test,2026-05-12,517,22,4
336422,676276,control,2026-05-12,1412,12,1
462831,646230,control,2026-05-12,389,7,3
644103,228074,test,2026-05-12,2654,16,4
397846,365617,control,2026-05-12,472,10,0
987025,604605,control,2026-05-12,206,8,2
182690,769536,test,2026-05-12,652,15,3
362778,413328,control,2026-05-12,1104,19,4
305837,308376,control,2026-05-12,878,2,1
765905,477934,control,2026-05-12,678,9,1
677599,154617,control,2026-05-12,343,10,2
387782,799080,test,2026-05-12,200,20,5
231250,328367,control,2026-05-12,400,13,5
755383,218414,control,2026-05-12,730,10,3
417534,347428,test,2026-05-12,85,18,3
744274,763653,control,2026-05-12,392,17,2
659392,555251,test,2026-05-12,2664,15,3
197966,440277,control,2026-05-12,168,13,3
626986,115799,control,2026-05-12,898,11,1
772124,275490,test,2026-05-12,1691,11,1
276827,932978,test,2026-05-12,240,19,3
720556,389511,control,2026-05-12,408,15,2
708851,713099,test,2026-05-12,418,12,3
261684,225461,test,2026-05-12,410,13,3
279516,515035,test,2026-05-12,567,17,3
790731,927477,test,2026-05-12,1518,25,4
754813,354897,test,2026-05-12,2245,23,2
855638,109363,test,2026-05-12,358,15,6
734534,144033,test,2026-05-12,157,16,1
454019,709303,control,2026-05-12,417,13,0
983456,921533,control,2026-05-12,167,15,1
690996,824305,test,2026-05-12,2060,14,2
143195,598357,test,2026-05-12,157,21,4
965322,821846,control,2026-05-12,755,9,1
129751,725173,test,2026-05-12,230,23,4
185168,262520,test,2026-05-12,911,24,4
147670,489439,test,2026-05-12,229,17,1
772612,908239,control,2026-05-12,800,11,3
908475,193826,control,2026-05-12,144,6,0
704788,360804,control,2026-05-12,135,16,3
377511,265358,control,2026-05-12,1621,12,0
782759,624203,control,2026-05-12,330,6,2
321048,195841,test,2026-05-12,608,22,5
904214,819265,control,2026-05-12,209,14,1
699929,748696,test,2026-05-12,213,14,2
536822,454861,control,2026-05-12,166,15,2
748133,896456,control,2026-05-12,640,7,1
770030,755498,control,2026-05-12,599,10,1
131757,162969,test,2026-05-12,1416,21,3
622230,162678,test,2026-05-12,1032,11,1
757629,472787,control,2026-05-12,204,8,0
672079,775885,control,2026-05-12,1252,15,2
403742,261395,control,2026-05-12,531,14,5
773088,835395,test,2026-05-12,548,20,3
416768,662407,control,2026-05-12,1917,18,4
606404,929912,control,2026-05-12,62,9,0
356773,212608,control,2026-05-12,2885,6,2
943776,231939,control,2026-05-12,2739,4,0
946567,611540,control,2026-05-12,284,13,2
818264,343977,control,2026-05-12,1020,17,6
525818,432125,control,2026-05-12,682,17,4
411882,685472,control,2026-05-12,34,10,1
575575,926867,test,2026-05-12,131,18,5
176517,775960,test,2026-05-12,172,17,3
822063,893454,control,2026-05-12,108,8,0
162823,464189,control,2026-05-12,315,1,0
265759,944654,control,2026-05-12,326,17,4
560959,560030,test,2026-05-12,153,21,2
535810,868804,test,2026-05-12,180,19,4
607774,302338,control,2026-05-12,282,14,3
587002,122390,control,2026-05-12,1648,9,4
313933,822730,test,2026-05-12,145,24,4
456717,496119,test,2026-05-12,417,17,4
736129,475565,control,2026-05-12,989,7,2
250647,859587,test,2026-05-12,1564,25,4
427766,241276,control,2026-05-12,464,12,0
853258,362874,test,2026-05-12,217,14,1
434827,141406,control,2026-05-12,120,8,2
869864,608876,control,2026-05-12,234,8,2
462147,840951,control,2026-05-12,3097,8,2
518084,558752,test,2026-05-12,111,24,4
237118,686179,control,2026-05-12,214,9,3
897615,409030,test,2026-05-12,79,15,0
488539,669097,test,2026-05-12,296,16,1
639995,830897,control,2026-05-12,768,10,2
688933,613898,control,2026-05-12,1270,8,1
211341,298994,control,2026-05-12,278,12,0
434617,694229,test,2026-05-12,482,16,2
353480,295692,test,2026-05-12,390,20,1
589131,670027,test,2026-05-12,88,17,4
228473,464552,control,2026-05-12,3523,9,1
380464,439403,control,2026-05-12,233,6,1
571435,867979,control,2026-05-12,390,21,4
359961,591147,control,2026-05-12,481,9,2
247720,388698,test,2026-05-12,260,14,4
201514,971733,test,2026-05-12,498,20,1
153063,727761,test,2026-05-12,595,11,4
404309,681456,test,2026-05-12,1580,17,5
502810,268132,test,2026-05-12,151,24,7
745270,172222,control,2026-05-12,211,3,0
538446,656937,test,2026-05-12,1769,20,4
360330,262555,control,2026-05-12,213,13,5
267457,571213,test,2026-05-12,1338,19,5
952993,410035,control,2026-05-12,303,12,2
443341,959222,control,2026-05-12,741,10,2
705748,376141,control,2026-05-12,467,19,4
856157,667915,test,2026-05-12,351,17,0
427905,484945,control,2026-05-12,1452,15,4
299055,576136,control,2026-05-12,251,9,1
900190,100754,test,2026-05-12,420,18,1
267082,913608,test,2026-05-12,62,18,0
622469,769018,test,2026-05-12,198,22,4
639728,630535,control,2026-05-12,165,18,5
589491,497455,control,2026-05-12,100,13,2
622987,869295,control,2026-05-12,102,15,3
423528,294546,test,2026-05-12,348,19,4
621530,119629,test,2026-05-12,821,25,1
124302,749838,control,2026-05-12,593,14,0
194423,998450,test,2026-05-12,261,15,3
512344,481760,control,2026-05-12,1012,17,3
629996,913712,control,2026-05-12,151,10,2
579441,750324,test,2026-05-12,968,17,5
352422,350385,control,2026-05-12,169,8,2
325595,436272,test,2026-05-12,458,15,3
711680,856027,control,2026-05-12,507,7,0
470037,166418,test,2026-05-12,72,17,5
151021,790266,control,2026-05-12,1881,9,0
152995,665136,test,2026-05-12,814,13,3
395023,958835,test,2026-05-12,1094,17,3
618934,506313,control,2026-05-12,513,8,2
726543,299092,test,2026-05-12,468,20,2
983791,649526,control,2026-05-12,2262,10,3
786041,816412,test,2026-05-12,239,27,4
805188,621718,control,2026-05-12,667,15,1
593446,902930,test,2026-05-12,2039,12,3
399628,678255,control,2026-05-12,420,21,5
662761,261618,test,2026-05-12,332,13,4
108574,742818,test,2026-05-12,1123,17,1
988324,396882,test,2026-05-12,404,15,1
212718,438270,control,2026-05-12,726,8,1
551860,529711,test,2026-05-12,858,22,11
240440,772036,control,2026-05-12,432,17,2
377319,437666,control,2026-05-12,3227,17,2
862847,215830,test,2026-05-12,189,12,1
483545,200932,control,2026-05-12,436,15,0
900961,648615,test,2026-05-12,414,14,2
522842,790897,test,2026-05-12,6374,24,3
483713,169918,control,2026-05-12,315,16,3
147440,145903,control,2026-05-12,290,13,5
520040,975763,control,2026-05-12,890,17,2
153642,236078,test,2026-05-12,406,22,4
697983,287316,test,2026-05-12,2987,18,2
689107,132792,test,2026-05-12,507,16,3
304110,311895,control,2026-05-12,1925,6,2
480133,212255,control,2026-05-12,1027,6,0
680096,608947,control,2026-05-12,398,4,0
402620,300924,test,2026-05-12,2543,18,2
177103,203550,test,2026-05-12,566,19,3
505116,133362,test,2026-05-12,231,19,3
628750,698749,test,2026-05-12,478,12,4
572230,772925,test,2026-05-12,1953,11,1
901535,976923,control,2026-05-12,54,8,0
676566,507475,control,2026-05-12,594,13,1
393308,789880,control,2026-05-12,108,10,0
965401,613707,test,2026-05-12,100,14,1
753516,651363,test,2026-05-12,1009,10,2
813449,754280,control,2026-05-12,1901,20,3
740725,835381,test,2026-05-12,1128,10,3
224582,718975,control,2026-05-12,299,12,2
234913,368371,test,2026-05-12,443,14,4
201377,151470,test,2026-05-12,268,24,3
513037,484150,control,2026-05-12,92,13,3
491326,331444,test,2026-05-12,246,9,3
933510,735388,control,2026-05-12,309,21,2
455556,852715,control,2026-05-12,138,10,2
684929,174316,test,2026-05-12,840,22,5
483366,113721,test,2026-05-12,189,19,2
891638,318877,control,2026-05-12,1013,12,3
251275,787603,control,2026-05-12,720,3,1
308727,615276,test,2026-05-12,563,12,2
731728,972496,control,2026-05-12,1322,16,2
633853,183840,test,2026-05-12,192,24,6
520884,590795,test,2026-05-12,249,17,4
624369,939930,test,2026-05-12,284,22,3
142210,769952,test,2026-05-12,631,10,0
147504,163648,test,2026-05-12,887,8,2
140804,478458,control,2026-05-12,595,11,3
243693,685126,test,2026-05-12,165,21,2
848255,879592,test,2026-05-12,537,16,5
449218,536158,test,2026-05-12,786,22,4
943019,961957,control,2026-05-12,1102,12,2
596756,486996,control,2026-05-12,178,7,1
644559,932831,test,2026-05-12,133,22,6
579187,842846,test,2026-05-12,407,24,7
256175,161132,test,2026-05-12,739,23,5
735710,963652,test,2026-05-12,200,10,0
640546,746901,test,2026-05-12,330,8,0
246570,378727,test,2026-05-12,919,15,2
443897,654718,test,2026-05-12,601,15,1
742848,142627,control,2026-05-12,169,9,1
434002,869969,test,2026-05-12,243,13,1
512042,173807,control,2026-05-12,72,10,1
746447,974991,control,2026-05-12,531,13,2
875232,418667,control,2026-05-12,397,11,2
983532,181721,test,2026-05-12,107,15,1
413769,326387,test,2026-05-12,491,19,4
722565,644719,test,2026-05-12,693,16,0
452713,201836,control,2026-05-12,195,8,0
631958,206142,test,2026-05-12,701,20,4
968524,860397,control,2026-05-12,673,8,0
634473,342239,control,2026-05-12,1248,15,4
658198,657487,test,2026-05-12,309,22,4
613641,504048,control,2026-05-12,162,10,2
843167,298663,test,2026-05-12,199,11,2
690268,302500,test,2026-05-12,661,14,0
414353,651752,test,2026-05-12,201,17,2
597960,788784,test,2026-05-12,214,11,2
955374,360846,control,2026-05-12,287,20,1
117445,697717,test,2026-05-12,367,10,1
486251,755700,test,2026-05-12,498,15,2
447329,287588,control,2026-05-12,608,5,0
806537,685549,control,2026-05-12,902,15,2
214928,885587,test,2026-05-12,2516,10,4
536774,685253,control,2026-05-12,535,14,2
712056,535352,control,2026-05-12,71,18,4
422623,882351,test,2026-05-12,608,11,3
935457,210639,test,2026-05-12,275,16,3
860557,903506,test,2026-05-12,382,17,3
821466,769646,control,2026-05-12,2912,12,1
759827,704570,control,2026-05-12,27,1,0
127941,475351,control,2026-05-12,461,19,3
725905,807256,test,2026-05-12,611,18,2
597643,581003,test,2026-05-12,1289,20,5
378428,836677,test,2026-05-12,81,13,2
787436,797557,test,2026-05-12,373,16,2
920934,547820,control,2026-05-12,1247,11,1
913864,209159,control,2026-05-12,115,12,1
706574,274912,test,2026-05-12,175,17,1
705693,930956,test,2026-05-12,172,28,6
338596,289159,test,2026-05-12,67,20,6
856442,676680,test,2026-05-12,730,21,3
153849,521063,test,2026-05-12,503,19,3
711868,629208,test,2026-05-12,221,20,3
603787,453907,test,2026-05-12,609,18,3
278794,789472,test,2026-05-12,214,27,4
649697,265860,test,2026-05-12,80,17,2
759580,659835,test,2026-05-12,325,22,5
749840,729057,control,2026-05-12,239,19,4
912233,564531,test,2026-05-12,1238,21,7
982027,469438,control,2026-05-12,259,9,2
498658,430463,test,2026-05-12,598,14,1
254954,676802,test,2026-05-12,325,15,6
961574,440424,test,2026-05-12,978,19,2
813793,985893,test,2026-05-12,824,26,5
353961,489776,control,2026-05-12,1213,9,0
133104,532373,test,2026-05-12,571,16,1
700383,901305,control,2026-05-12,474,1,0
834549,764001,control,2026-05-12,1453,7,1
215233,551504,control,2026-05-12,560,7,1
300051,966286,control,2026-05-12,681,19,1
119857,861127,control,2026-05-12,458,13,7
562462,439162,test,2026-05-12,132,31,7
428930,737967,control,2026-05-12,617,10,2
539122,352415,test,2026-05-12,1315,12,2
258787,690500,test,2026-05-12,440,10,2
533020,672130,test,2026-05-12,255,11,1
824042,324319,control,2026-05-12,503,14,1
313795,493282,control,2026-05-12,232,8,1
530311,902903,test,2026-05-12,1548,26,2
626195,676967,control,2026-05-12,915,7,2
912617,880746,test,2026-05-12,361,16,1
741181,366431,test,2026-05-12,376,12,4
594514,477496,test,2026-05-12,577,24,2
989587,574379,test,2026-05-12,875,20,5
871581,569237,test,2026-05-12,537,22,5
862736,516379,control,2026-05-12,100,20,2
165306,100205,control,2026-05-12,1945,7,0
840058,861594,test,2026-05-12,164,25,8
244789,136346,test,2026-05-13,240,20,4
643878,398301,control,2026-05-13,165,7,2
317413,724702,control,2026-05-13,163,12,1
688132,117094,test,2026-05-13,358,21,2
440839,642752,test,2026-05-13,373,26,8
794395,241647,control,2026-05-13,94,12,0
601608,416503,control,2026-05-13,98,8,1
651002,106887,test,2026-05-13,1337,21,3
495129,414922,test,2026-05-13,67,11,0
428993,332665,control,2026-05-13,326,7,1
281594,325258,test,2026-05-13,1275,18,3
581992,997287,control,2026-05-13,1223,8,0
659024,430201,test,2026-05-13,1618,10,5
458955,122755,control,2026-05-13,152,13,2
672808,909000,test,2026-05-13,469,21,3
471496,961866,test,2026-05-13,361,25,9
808699,823222,control,2026-05-13,184,9,0
909489,962283,test,2026-05-13,543,17,4
855944,389362,control,2026-05-13,266,13,4
813813,680557,test,2026-05-13,5519,15,5
774558,636107,test,2026-05-13,166,22,3
942690,683347,test,2026-05-13,434,15,4
826991,698388,control,2026-05-13,94,18,4
377203,699378,test,2026-05-13,325,11,3
739711,262230,test,2026-05-13,327,26,5
607699,198867,test,2026-05-13,35,7,3
301603,139569,control,2026-05-13,817,16,3
358494,582732,control,2026-05-13,859,6,0
392559,472932,test,2026-05-13,2496,18,2
685196,263690,test,2026-05-13,192,14,2
412999,245131,control,2026-05-13,2045,20,1
335790,377860,test,2026-05-13,7033,15,1
412071,484914,control,2026-05-13,1368,13,1
908634,710434,control,2026-05-13,482,4,0
403042,361993,control,2026-05-13,247,12,2
839142,344312,test,2026-05-13,2213,9,0
317346,368691,control,2026-05-13,125,12,1
823769,950472,control,2026-05-13,95,3,0
839233,414889,control,2026-05-13,282,13,0
612756,196369,test,2026-05-13,247,18,0
432441,698199,test,2026-05-13,466,11,2
603110,519218,test,2026-05-13,2383,13,1
465746,696707,control,2026-05-13,192,21,0
687713,327999,control,2026-05-13,113,7,0
934042,869933,test,2026-05-13,254,14,3
856719,180951,test,2026-05-13,337,16,6
386741,858729,test,2026-05-13,487,11,3
401769,440464,control,2026-05-13,664,12,1
227794,931420,control,2026-05-13,344,8,1
701334,605972,test,2026-05-13,547,23,2
809489,281301,test,2026-05-13,226,11,1
669576,611994,test,2026-05-13,923,16,2
498138,965814,control,2026-05-13,700,14,2
513697,823092,control,2026-05-13,723,4,0
958130,836989,control,2026-05-13,140,13,2
461899,704223,test,2026-05-13,93,14,3
910616,959324,control,2026-05-13,449,20,2
943700,199996,test,2026-05-13,160,18,2
253591,724145,control,2026-05-13,72,9,0
404561,773452,test,2026-05-13,2064,8,1
144109,414985,control,2026-05-13,498,8,1
401602,139186,control,2026-05-13,132,10,1
848831,866288,control,2026-05-13,148,13,3
182868,947607,control,2026-05-13,170,13,3
463188,704277,test,2026-05-13,270,18,1
563864,500080,test,2026-05-13,1484,20,6
787836,182289,control,2026-05-13,335,2,1
368900,918017,test,2026-05-13,359,12,5
883641,158639,test,2026-05-13,639,18,4
602351,908348,test,2026-05-13,229,13,5
324381,450632,control,2026-05-13,604,11,1
311883,464831,test,2026-05-13,443,26,6
968170,956835,test,2026-05-13,277,17,5
664739,555401,test,2026-05-13,2227,23,9
384303,536754,test,2026-05-13,309,11,0
689318,226395,control,2026-05-13,382,8,4
829988,907812,control,2026-05-13,806,18,2
384815,337730,control,2026-05-13,802,11,2
243941,883997,test,2026-05-13,283,9,0
214532,784488,control,2026-05-13,261,10,1
745584,990742,control,2026-05-13,338,8,1
876880,731559,test,2026-05-13,37,13,3
715336,111989,control,2026-05-13,228,10,1
350905,764678,control,2026-05-13,1026,14,1
354235,915182,control,2026-05-13,66,15,3
153231,762903,control,2026-05-13,3171,8,3
802371,501066,test,2026-05-13,488,23,3
656837,156757,test,2026-05-13,577,14,2
336633,419588,control,2026-05-13,629,15,2
768933,649855,test,2026-05-13,271,12,3
344146,143182,test,2026-05-13,254,25,2
155040,434827,control,2026-05-13,740,16,4
205065,666157,control,2026-05-13,1570,18,0
533377,692354,test,2026-05-13,1688,16,3
446337,256846,control,2026-05-13,99,13,2
852204,442707,control,2026-05-13,889,12,1
595351,626806,control,2026-05-13,320,5,1
205428,831663,test,2026-05-13,513,11,1
814281,331522,test,2026-05-13,630,18,4
908206,260639,test,2026-05-13,375,23,1
244144,152973,test,2026-05-13,242,13,3
105433,806357,test,2026-05-13,867,20,4
677086,867115,test,2026-05-13,956,20,7
265613,511967,test,2026-05-13,126,21,3
526673,567262,control,2026-05-13,467,5,1
784607,889410,test,2026-05-13,1020,21,1
598807,724041,control,2026-05-13,6837,13,1
600641,703198,control,2026-05-13,146,9,1
782139,629247,test,2026-05-13,675,14,2
309144,332873,control,2026-05-13,407,6,1
892630,552917,control,2026-05-13,67,9,0
401198,403859,test,2026-05-13,154,14,3
436768,924566,control,2026-05-13,1006,12,4
399279,513477,test,2026-05-13,192,20,7
777273,255202,control,2026-05-13,87,16,0
162036,238610,test,2026-05-13,162,17,1
906066,452497,control,2026-05-13,603,12,2
193806,186554,test,2026-05-13,193,19,5
783984,598969,control,2026-05-13,944,18,1
702022,699198,test,2026-05-13,727,28,2
343500,881519,control,2026-05-13,870,20,3
661147,151706,control,2026-05-13,372,7,1
874568,674779,test,2026-05-13,232,18,2
858243,518582,control,2026-05-13,450,27,3
991638,375311,test,2026-05-13,1513,13,0
139110,189211,control,2026-05-13,256,11,2
283568,517885,test,2026-05-13,238,21,3
538184,626199,control,2026-05-13,82,12,1
978292,555596,control,2026-05-13,1181,20,1
284327,911414,test,2026-05-13,348,12,4
138105,831770,test,2026-05-13,202,22,1
976822,236708,test,2026-05-13,325,11,1
516278,899049,control,2026-05-13,184,8,0
926236,241422,test,2026-05-13,340,22,7
619447,604283,control,2026-05-13,521,11,0
295361,686464,control,2026-05-13,115,17,2
885386,307731,test,2026-05-13,461,23,3
403528,611559,control,2026-05-13,212,16,4
139286,514521,test,2026-05-13,764,6,0
109717,783932,test,2026-05-13,1935,18,5
412886,699083,control,2026-05-13,337,15,2
695551,305625,test,2026-05-13,220,23,4
732063,688426,test,2026-05-13,310,15,2
212512,745919,control,2026-05-13,423,16,2
451317,871403,test,2026-05-13,631,16,2
398384,649713,control,2026-05-13,1056,16,2
576419,358207,control,2026-05-13,303,15,3
772464,354085,test,2026-05-13,523,24,3
669691,175124,test,2026-05-13,1141,22,6
649787,379190,control,2026-05-13,192,5,1
617904,914504,test,2026-05-13,176,28,3
240718,550956,test,2026-05-13,2282,23,3
