session_id,user_id,group,date,time_on_page,offers_viewed_per_session,offers_clicked_per_session
186624,440998,test,2026-05-11,3752,19,4
862400,599284,test,2026-05-11,423,11,2
545120,589887,test,2026-05-11,615,13,0
182760,666843,test,2026-05-11,381,1,1
551524,385647,test,2026-05-11,440,20,2
731718,675191,control,2026-05-11,412,13,4
962287,566453,control,2026-05-11,271,11,3
289222,241678,test,2026-05-11,501,16,2
671971,831510,test,2026-05-11,781,6,1
408036,665484,test,2026-05-11,276,9,1
436814,285636,test,2026-05-11,968,14,3
207581,719531,test,2026-05-11,857,12,1
183958,726612,control,2026-05-11,174,14,2
443848,578720,test,2026-05-11,160,13,2
793024,761701,test,2026-05-11,657,15,1
410000,885290,test,2026-05-11,233,5,3
421384,766738,test,2026-05-11,147,18,4
567576,691380,control,2026-05-11,2337,9,0
731894,556106,test,2026-05-11,159,12,1
852524,648887,test,2026-05-11,91,8,1
546815,770864,control,2026-05-11,191,10,3
274739,770593,test,2026-05-11,529,13,1
823270,659713,control,2026-05-11,451,15,7
565471,424703,control,2026-05-11,2771,16,1
468623,464032,test,2026-05-11,194,14,1
568849,605048,control,2026-05-11,531,9,2
144412,665883,test,2026-05-11,1297,13,1
862120,338161,control,2026-05-11,217,13,4
469685,943797,test,2026-05-11,848,12,0
744718,193904,test,2026-05-11,67,14,5
556068,563324,control,2026-05-11,2437,5,2
387892,422823,control,2026-05-11,1135,1,0
770532,483551,control,2026-05-11,212,17,2
929924,532227,control,2026-05-11,962,11,2
160144,372427,test,2026-05-11,1561,14,2
178686,263281,test,2026-05-11,115,7,3
803787,418319,test,2026-05-11,230,18,0
768480,111068,test,2026-05-11,1613,13,1
525942,100096,test,2026-05-11,449,11,4
480959,648736,control,2026-05-11,649,13,1
638009,954987,test,2026-05-11,450,3,0
940010,895128,test,2026-05-11,1024,13,2
886325,989136,test,2026-05-11,701,19,5
812413,242921,control,2026-05-11,466,13,1
267758,460589,control,2026-05-11,51,12,4
132653,400692,control,2026-05-11,796,10,1
249715,591989,test,2026-05-11,870,17,4
989894,661091,control,2026-05-11,121,18,2
737086,108721,test,2026-05-11,130,9,0
811027,821179,control,2026-05-11,704,13,3
919264,615827,control,2026-05-11,509,13,2
559457,892170,test,2026-05-11,58,14,2
136489,600241,test,2026-05-11,184,8,1
232361,414164,control,2026-05-11,574,17,3
170499,109576,test,2026-05-11,826,14,1
347459,903072,control,2026-05-11,234,18,2
916332,551344,test,2026-05-11,362,6,1
776502,936726,test,2026-05-11,174,6,0
484123,407151,test,2026-05-11,1578,22,4
479742,726003,test,2026-05-11,499,17,4
501451,342446,test,2026-05-11,215,7,2
694799,935471,test,2026-05-11,132,16,2
133958,107568,control,2026-05-11,118,9,1
734487,674842,test,2026-05-11,2569,3,0
260891,491794,control,2026-05-11,353,1,1
812048,297731,control,2026-05-11,281,11,2
571778,531736,control,2026-05-11,339,19,2
488984,687783,test,2026-05-11,223,19,2
490084,558339,test,2026-05-11,377,18,3
565504,513927,test,2026-05-11,434,16,3
900152,362035,control,2026-05-11,426,13,1
180620,271200,control,2026-05-11,118,17,2
701800,849666,test,2026-05-11,1024,1,0
244383,872924,test,2026-05-11,241,16,2
655178,777370,control,2026-05-11,217,6,1
484774,508654,test,2026-05-11,207,7,0
517368,968668,control,2026-05-11,146,15,0
429657,496737,control,2026-05-11,548,16,2
781113,331307,control,2026-05-11,1027,8,2
392227,375754,test,2026-05-11,203,15,1
361736,183057,test,2026-05-11,66,14,3
218959,542750,control,2026-05-11,150,10,2
127172,755698,control,2026-05-11,268,12,2
871411,351198,test,2026-05-11,122,22,7
295085,641704,test,2026-05-11,230,10,3
623285,901676,control,2026-05-11,241,10,2
642895,938817,control,2026-05-11,413,12,2
505785,743003,control,2026-05-11,98,11,1
688956,946803,control,2026-05-11,750,15,4
223481,827632,test,2026-05-11,2210,19,5
374492,817897,test,2026-05-11,1753,10,2
912609,385071,control,2026-05-11,234,7,0
372933,398505,control,2026-05-11,819,21,4
838237,779956,test,2026-05-11,727,12,1
567951,879015,test,2026-05-11,402,3,0
324993,657783,control,2026-05-11,501,21,4
741599,948097,test,2026-05-11,831,17,5
399449,381880,test,2026-05-11,1015,20,1
827691,532961,control,2026-05-11,186,19,1
615060,297132,control,2026-05-11,886,25,2
309902,994940,control,2026-05-11,2222,6,3
228594,171789,test,2026-05-11,1014,8,2
242321,291267,control,2026-05-11,1951,9,2
994253,243260,control,2026-05-11,31,9,1
177649,403662,control,2026-05-11,761,12,2
574001,215717,control,2026-05-11,546,9,1
281043,767830,test,2026-05-11,1172,6,0
848022,577461,test,2026-05-11,136,7,2
566732,747736,test,2026-05-11,253,10,1
192055,574760,test,2026-05-11,1033,17,2
949884,385353,control,2026-05-11,145,9,2
815054,834498,control,2026-05-11,535,16,1
986593,753004,control,2026-05-11,412,5,1
435112,615895,control,2026-05-11,345,1,0
800280,296911,test,2026-05-11,744,11,2
464301,436219,test,2026-05-11,137,8,1
844007,120337,test,2026-05-11,192,7,1
168093,259540,test,2026-05-11,365,7,2
676713,152042,test,2026-05-11,126,8,2
668507,660957,control,2026-05-11,1437,7,1
404466,123205,control,2026-05-11,188,7,0
414527,294969,test,2026-05-11,921,5,2
992717,207241,test,2026-05-11,174,1,0
265156,395818,control,2026-05-11,849,1,0
846385,382271,test,2026-05-11,84,24,7
844031,849937,control,2026-05-11,1717,11,1
834233,559713,control,2026-05-11,1306,19,1
768676,862427,control,2026-05-11,241,11,1
282547,108602,test,2026-05-11,183,11,1
932250,344119,control,2026-05-11,663,13,2
479052,194578,test,2026-05-11,91,15,2
633469,258003,control,2026-05-11,434,5,1
335134,115440,test,2026-05-12,187,10,3
227257,617555,test,2026-05-12,325,13,2
310743,327738,control,2026-05-12,220,2,1
930541,458521,control,2026-05-12,188,18,1
245622,540656,control,2026-05-12,2309,17,2
348235,426711,control,2026-05-12,916,1,0
928766,923892,control,2026-05-12,95,7,1
618019,938297,test,2026-05-12,174,12,3
127560,622605,control,2026-05-12,989,16,4
478427,489438,control,2026-05-12,1106,19,2
680933,586208,control,2026-05-12,105,8,0
700076,830789,control,2026-05-12,844,23,2
486831,929868,test,2026-05-12,547,11,1
590110,133278,control,2026-05-12,60,10,0
942700,446290,test,2026-05-12,280,14,1
678443,184120,test,2026-05-12,366,13,1
236074,984522,control,2026-05-12,440,13,0
741674,887029,test,2026-05-12,112,21,1
190403,253184,control,2026-05-12,195,13,3
168941,158760,test,2026-05-12,225,7,1
424314,379449,test,2026-05-12,245,7,3
517500,913331,control,2026-05-12,249,19,2
851759,511484,control,2026-05-12,367,15,2
853789,174852,control,2026-05-12,572,4,0
601916,669578,control,2026-05-12,2475,3,0
651231,592984,control,2026-05-12,1003,12,2
530749,290425,test,2026-05-12,1566,15,1
906527,301528,test,2026-05-12,259,8,2
529322,982417,test,2026-05-12,153,3,1
963333,362227,control,2026-05-12,935,6,1
702826,956949,control,2026-05-12,413,20,4
177333,500112,test,2026-05-12,871,14,3
231414,968485,control,2026-05-12,173,17,3
432427,113228,control,2026-05-12,803,17,3
773540,227885,test,2026-05-12,352,8,1
177767,905459,test,2026-05-12,264,10,1
571832,849398,control,2026-05-12,290,11,1
588461,361055,control,2026-05-12,685,14,2
813145,503489,control,2026-05-12,910,17,0
642491,908688,test,2026-05-12,291,21,5
461249,564478,control,2026-05-12,592,16,1
234568,359168,test,2026-05-12,590,16,0
969325,873449,test,2026-05-12,878,21,3
918164,135138,control,2026-05-12,1126,10,2
678083,308855,test,2026-05-12,2568,17,2
770872,583220,control,2026-05-12,263,14,1
716338,871041,test,2026-05-12,1808,15,2
290802,908447,control,2026-05-12,472,10,2
905077,198524,control,2026-05-12,140,5,1
235300,646453,test,2026-05-12,219,13,3
553633,798359,control,2026-05-12,669,13,3
627290,318572,test,2026-05-12,865,9,0
158104,595793,control,2026-05-12,151,11,0
971776,508024,test,2026-05-12,195,7,3
230192,814544,test,2026-05-12,246,7,0
643269,427270,test,2026-05-12,177,9,1
260448,438756,test,2026-05-12,64,5,1
418897,266316,control,2026-05-12,45,9,1
272655,759726,test,2026-05-12,286,15,2
269834,863611,test,2026-05-12,540,19,1
438334,144235,test,2026-05-12,808,22,1
843788,880900,test,2026-05-12,107,9,2
336422,676276,control,2026-05-12,109,18,1
462831,646230,control,2026-05-12,247,13,2
644103,228074,test,2026-05-12,421,10,2
397846,365617,control,2026-05-12,1151,14,4
987025,604605,control,2026-05-12,860,17,4
182690,769536,test,2026-05-12,290,9,3
362778,413328,control,2026-05-12,601,9,1
305837,308376,control,2026-05-12,180,9,3
765905,477934,control,2026-05-12,452,8,2
677599,154617,control,2026-05-12,394,17,4
387782,799080,test,2026-05-12,1710,8,0
231250,328367,control,2026-05-12,687,9,0
755383,218414,control,2026-05-12,194,13,2
417534,347428,test,2026-05-12,196,13,3
744274,763653,control,2026-05-12,300,9,1
659392,555251,test,2026-05-12,87,20,5
197966,440277,control,2026-05-12,333,8,0
626986,115799,control,2026-05-12,363,11,0
772124,275490,test,2026-05-12,669,2,1
276827,932978,test,2026-05-12,774,10,2
720556,389511,control,2026-05-12,463,5,0
708851,713099,test,2026-05-12,82,7,2
261684,225461,test,2026-05-12,123,2,1
279516,515035,test,2026-05-12,229,7,1
790731,927477,test,2026-05-12,806,11,3
754813,354897,test,2026-05-12,779,10,1
855638,109363,test,2026-05-12,327,9,2
734534,144033,test,2026-05-12,4445,10,0
454019,709303,control,2026-05-12,2001,9,1
983456,921533,control,2026-05-12,1450,11,1
690996,824305,test,2026-05-12,846,11,1
143195,598357,test,2026-05-12,664,13,1
965322,821846,control,2026-05-12,617,10,1
129751,725173,test,2026-05-12,69,9,1
185168,262520,test,2026-05-12,146,15,1
147670,489439,test,2026-05-12,336,15,1
772612,908239,control,2026-05-12,477,11,0
908475,193826,control,2026-05-12,370,17,0
704788,360804,control,2026-05-12,551,12,1
377511,265358,control,2026-05-12,51,11,0
782759,624203,control,2026-05-12,696,11,3
321048,195841,test,2026-05-12,446,12,1
904214,819265,control,2026-05-12,348,7,0
699929,748696,test,2026-05-12,1061,2,0
536822,454861,control,2026-05-12,147,13,1
748133,896456,control,2026-05-12,331,16,0
770030,755498,control,2026-05-12,558,6,1
131757,162969,test,2026-05-12,178,17,3
622230,162678,test,2026-05-12,56,3,0
757629,472787,control,2026-05-12,132,9,1
672079,775885,control,2026-05-12,393,20,1
403742,261395,control,2026-05-12,327,13,1
773088,835395,test,2026-05-12,412,10,1
416768,662407,control,2026-05-12,217,13,3
606404,929912,control,2026-05-12,113,17,3
356773,212608,control,2026-05-12,481,4,2
943776,231939,control,2026-05-12,355,18,1
946567,611540,control,2026-05-12,794,9,1
818264,343977,control,2026-05-12,198,15,0
525818,432125,control,2026-05-12,55,8,2
411882,685472,control,2026-05-12,31,20,2
575575,926867,test,2026-05-12,281,11,0
176517,775960,test,2026-05-12,477,5,0
822063,893454,control,2026-05-12,332,14,1
162823,464189,control,2026-05-12,238,18,4
265759,944654,control,2026-05-12,85,17,1
560959,560030,test,2026-05-12,63,12,2
535810,868804,test,2026-05-12,606,16,4
607774,302338,control,2026-05-12,334,9,2
587002,122390,control,2026-05-12,291,14,4
313933,822730,test,2026-05-12,89,13,0
456717,496119,test,2026-05-12,159,1,0
736129,475565,control,2026-05-12,439,6,0
250647,859587,test,2026-05-12,558,13,0
427766,241276,control,2026-05-12,356,12,3
853258,362874,test,2026-05-12,1667,11,2
434827,141406,control,2026-05-12,236,12,2
869864,608876,control,2026-05-12,1520,18,2
462147,840951,control,2026-05-12,521,13,4
518084,558752,test,2026-05-12,467,1,0
237118,686179,control,2026-05-12,1066,21,2
897615,409030,test,2026-05-12,224,2,1
488539,669097,test,2026-05-12,302,16,0
639995,830897,control,2026-05-12,123,4,1
688933,613898,control,2026-05-12,1069,19,4
211341,298994,control,2026-05-12,587,10,3
434617,694229,test,2026-05-12,1258,13,0
353480,295692,test,2026-05-12,515,2,1
589131,670027,test,2026-05-12,1265,15,0
228473,464552,control,2026-05-12,198,14,1
380464,439403,control,2026-05-12,1126,15,0
571435,867979,control,2026-05-12,282,16,0
359961,591147,control,2026-05-12,420,12,4
247720,388698,test,2026-05-12,869,10,2
201514,971733,test,2026-05-12,4306,7,1
153063,727761,test,2026-05-12,953,9,0
404309,681456,test,2026-05-12,1047,18,3
502810,268132,test,2026-05-12,243,7,0
745270,172222,control,2026-05-12,491,2,0
538446,656937,test,2026-05-12,381,7,1
360330,262555,control,2026-05-12,1715,15,3
267457,571213,test,2026-05-12,362,10,1
952993,410035,control,2026-05-12,1585,15,2
443341,959222,control,2026-05-12,114,1,0
705748,376141,control,2026-05-12,1700,1,0
856157,667915,test,2026-05-12,177,13,3
427905,484945,control,2026-05-12,986,17,4
299055,576136,control,2026-05-12,176,3,0
900190,100754,test,2026-05-12,779,14,1
267082,913608,test,2026-05-12,160,17,2
622469,769018,test,2026-05-12,1183,11,0
639728,630535,control,2026-05-12,977,16,3
589491,497455,control,2026-05-12,230,12,1
622987,869295,control,2026-05-12,748,10,1
423528,294546,test,2026-05-12,1082,16,5
621530,119629,test,2026-05-12,166,21,3
124302,749838,control,2026-05-12,149,9,2
194423,998450,test,2026-05-12,143,11,2
512344,481760,control,2026-05-12,124,7,0
629996,913712,control,2026-05-12,143,12,0
579441,750324,test,2026-05-12,1058,11,3
352422,350385,control,2026-05-12,733,17,4
325595,436272,test,2026-05-12,77,19,1
711680,856027,control,2026-05-12,252,15,1
470037,166418,test,2026-05-12,131,17,4
151021,790266,control,2026-05-12,993,8,4
152995,665136,test,2026-05-12,267,7,2
395023,958835,test,2026-05-12,89,14,3
618934,506313,control,2026-05-12,497,12,4
726543,299092,test,2026-05-12,770,21,2
983791,649526,control,2026-05-12,161,2,0
786041,816412,test,2026-05-12,322,15,2
805188,621718,control,2026-05-12,170,15,5
593446,902930,test,2026-05-12,1456,8,2
399628,678255,control,2026-05-12,272,7,0
662761,261618,test,2026-05-12,204,10,1
108574,742818,test,2026-05-12,398,3,0
988324,396882,test,2026-05-12,341,19,4
212718,438270,control,2026-05-12,835,25,3
551860,529711,test,2026-05-12,1416,10,3
240440,772036,control,2026-05-12,1427,8,0
377319,437666,control,2026-05-12,286,5,1
862847,215830,test,2026-05-12,569,6,1
483545,200932,control,2026-05-12,1860,9,1
900961,648615,test,2026-05-12,1933,18,3
522842,790897,test,2026-05-12,174,27,4
483713,169918,control,2026-05-12,759,8,1
147440,145903,control,2026-05-12,641,7,1
520040,975763,control,2026-05-12,1060,6,1
153642,236078,test,2026-05-12,1456,14,0
697983,287316,test,2026-05-12,148,13,2
689107,132792,test,2026-05-12,210,12,2
304110,311895,control,2026-05-12,1040,9,0
480133,212255,control,2026-05-12,486,18,3
680096,608947,control,2026-05-12,45,15,3
402620,300924,test,2026-05-12,79,15,4
177103,203550,test,2026-05-12,814,13,0
505116,133362,test,2026-05-12,971,11,2
628750,698749,test,2026-05-12,108,8,2
572230,772925,test,2026-05-12,1260,14,2
901535,976923,control,2026-05-12,344,14,2
676566,507475,control,2026-05-12,151,14,1
393308,789880,control,2026-05-12,239,4,0
965401,613707,test,2026-05-12,123,13,2
753516,651363,test,2026-05-12,226,10,0
813449,754280,control,2026-05-12,64,7,1
740725,835381,test,2026-05-12,390,15,1
224582,718975,control,2026-05-12,755,12,1
234913,368371,test,2026-05-12,109,23,3
201377,151470,test,2026-05-12,427,14,3
513037,484150,control,2026-05-12,187,10,1
491326,331444,test,2026-05-12,819,11,2
933510,735388,control,2026-05-12,41,6,0
455556,852715,control,2026-05-12,855,18,1
684929,174316,test,2026-05-12,68,13,4
483366,113721,test,2026-05-12,340,13,2
891638,318877,control,2026-05-12,206,6,0
251275,787603,control,2026-05-12,292,15,3
308727,615276,test,2026-05-12,90,7,0
731728,972496,control,2026-05-12,2208,9,3
633853,183840,test,2026-05-12,115,12,1
520884,590795,test,2026-05-12,125,9,2
624369,939930,test,2026-05-12,2527,8,0
142210,769952,test,2026-05-12,579,11,2
147504,163648,test,2026-05-12,119,17,5
140804,478458,control,2026-05-12,369,16,2
243693,685126,test,2026-05-12,331,15,0
848255,879592,test,2026-05-12,77,14,2
449218,536158,test,2026-05-12,196,9,0
943019,961957,control,2026-05-12,408,17,3
596756,486996,control,2026-05-12,1489,3,0
644559,932831,test,2026-05-12,347,14,1
579187,842846,test,2026-05-12,374,16,3
256175,161132,test,2026-05-12,185,11,1
735710,963652,test,2026-05-12,1256,8,3
640546,746901,test,2026-05-12,1035,11,1
246570,378727,test,2026-05-12,924,8,2
443897,654718,test,2026-05-12,469,14,1
742848,142627,control,2026-05-12,84,16,3
434002,869969,test,2026-05-12,1244,14,0
512042,173807,control,2026-05-12,444,13,1
746447,974991,control,2026-05-12,308,15,1
875232,418667,control,2026-05-12,657,16,2
983532,181721,test,2026-05-12,525,8,1
413769,326387,test,2026-05-12,144,4,0
722565,644719,test,2026-05-12,304,13,5
452713,201836,control,2026-05-12,62,16,1
631958,206142,test,2026-05-12,457,4,1
968524,860397,control,2026-05-12,1587,12,2
634473,342239,control,2026-05-12,69,17,2
658198,657487,test,2026-05-12,477,11,1
613641,504048,control,2026-05-12,819,19,3
843167,298663,test,2026-05-12,949,18,2
690268,302500,test,2026-05-12,199,11,3
414353,651752,test,2026-05-12,139,10,4
597960,788784,test,2026-05-12,233,10,1
955374,360846,control,2026-05-12,1381,12,0
117445,697717,test,2026-05-12,75,6,0
486251,755700,test,2026-05-12,124,5,1
447329,287588,control,2026-05-12,265,1,0
806537,685549,control,2026-05-12,158,11,4
214928,885587,test,2026-05-12,402,22,5
536774,685253,control,2026-05-12,1727,2,1
712056,535352,control,2026-05-12,125,11,1
422623,882351,test,2026-05-12,362,10,1
935457,210639,test,2026-05-12,416,11,1
860557,903506,test,2026-05-12,300,18,3
821466,769646,control,2026-05-12,86,7,2
759827,704570,control,2026-05-12,221,2,1
127941,475351,control,2026-05-12,222,9,1
725905,807256,test,2026-05-12,791,8,1
597643,581003,test,2026-05-12,638,1,0
378428,836677,test,2026-05-12,88,13,3
787436,797557,test,2026-05-12,285,6,1
920934,547820,control,2026-05-12,254,11,1
913864,209159,control,2026-05-12,2965,10,1
706574,274912,test,2026-05-12,562,6,2
705693,930956,test,2026-05-12,142,16,3
338596,289159,test,2026-05-12,193,10,0
856442,676680,test,2026-05-12,287,12,1
153849,521063,test,2026-05-12,603,14,2
711868,629208,test,2026-05-12,681,13,2
603787,453907,test,2026-05-12,513,12,1
278794,789472,test,2026-05-12,340,7,2
649697,265860,test,2026-05-12,366,6,0
759580,659835,test,2026-05-12,369,12,2
749840,729057,control,2026-05-12,70,7,0
912233,564531,test,2026-05-12,394,15,0
982027,469438,control,2026-05-12,235,11,1
498658,430463,test,2026-05-12,80,15,1
254954,676802,test,2026-05-12,4712,7,0
961574,440424,test,2026-05-12,573,6,1
813793,985893,test,2026-05-12,425,20,6
353961,489776,control,2026-05-12,289,11,2
133104,532373,test,2026-05-12,871,16,1
700383,901305,control,2026-05-12,131,4,0
834549,764001,control,2026-05-12,307,10,1
215233,551504,control,2026-05-12,162,18,1
300051,966286,control,2026-05-12,863,4,0
119857,861127,control,2026-05-12,183,23,2
562462,439162,test,2026-05-12,1263,13,2
428930,737967,control,2026-05-12,380,7,1
539122,352415,test,2026-05-12,910,13,2
258787,690500,test,2026-05-12,626,17,6
533020,672130,test,2026-05-12,1211,7,0
824042,324319,control,2026-05-12,164,8,4
313795,493282,control,2026-05-12,1038,13,2
530311,902903,test,2026-05-12,65,14,1
626195,676967,control,2026-05-12,438,11,4
912617,880746,test,2026-05-12,243,14,2
741181,366431,test,2026-05-12,103,16,2
594514,477496,test,2026-05-12,171,12,1
989587,574379,test,2026-05-12,221,8,0
871581,569237,test,2026-05-12,344,11,4
862736,516379,control,2026-05-12,248,20,2
165306,100205,control,2026-05-12,454,13,5
840058,861594,test,2026-05-12,183,18,2
244789,136346,test,2026-05-13,260,9,0
643878,398301,control,2026-05-13,314,13,1
317413,724702,control,2026-05-13,503,15,2
688132,117094,test,2026-05-13,981,19,2
440839,642752,test,2026-05-13,986,18,3
794395,241647,control,2026-05-13,532,6,0
601608,416503,control,2026-05-13,645,17,4
651002,106887,test,2026-05-13,573,20,5
495129,414922,test,2026-05-13,306,9,1
428993,332665,control,2026-05-13,1033,7,2
281594,325258,test,2026-05-13,168,11,3
581992,997287,control,2026-05-13,54,12,2
659024,430201,test,2026-05-13,148,10,1
458955,122755,control,2026-05-13,1708,6,1
672808,909000,test,2026-05-13,312,19,4
471496,961866,test,2026-05-13,552,7,0
808699,823222,control,2026-05-13,319,9,1
909489,962283,test,2026-05-13,736,12,1
855944,389362,control,2026-05-13,450,4,0
813813,680557,test,2026-05-13,392,4,0
774558,636107,test,2026-05-13,775,9,1
942690,683347,test,2026-05-13,263,16,2
826991,698388,control,2026-05-13,609,12,1
377203,699378,test,2026-05-13,352,1,0
739711,262230,test,2026-05-13,377,18,3
607699,198867,test,2026-05-13,185,15,4
301603,139569,control,2026-05-13,338,12,1
358494,582732,control,2026-05-13,244,12,1
392559,472932,test,2026-05-13,1299,15,1
685196,263690,test,2026-05-13,77,23,5
412999,245131,control,2026-05-13,1021,16,2
335790,377860,test,2026-05-13,73,13,1
412071,484914,control,2026-05-13,718,5,1
908634,710434,control,2026-05-13,181,12,1
403042,361993,control,2026-05-13,739,15,0
839142,344312,test,2026-05-13,371,11,1
317346,368691,control,2026-05-13,100,9,0
823769,950472,control,2026-05-13,1633,14,2
839233,414889,control,2026-05-13,912,7,1
612756,196369,test,2026-05-13,694,16,3
432441,698199,test,2026-05-13,221,9,1
603110,519218,test,2026-05-13,944,1,0
465746,696707,control,2026-05-13,116,9,1
687713,327999,control,2026-05-13,45,11,1
934042,869933,test,2026-05-13,88,14,0
856719,180951,test,2026-05-13,167,14,3
386741,858729,test,2026-05-13,197,5,2
401769,440464,control,2026-05-13,271,12,1
227794,931420,control,2026-05-13,284,9,1
701334,605972,test,2026-05-13,219,10,0
809489,281301,test,2026-05-13,50,7,2
669576,611994,test,2026-05-13,508,11,3
498138,965814,control,2026-05-13,322,27,6
513697,823092,control,2026-05-13,209,21,1
958130,836989,control,2026-05-13,1699,7,2
461899,704223,test,2026-05-13,329,12,0
910616,959324,control,2026-05-13,445,10,1
943700,199996,test,2026-05-13,930,12,2
253591,724145,control,2026-05-13,94,16,4
404561,773452,test,2026-05-13,410,11,2
144109,414985,control,2026-05-13,927,8,2
401602,139186,control,2026-05-13,383,17,4
848831,866288,control,2026-05-13,114,5,1
182868,947607,control,2026-05-13,259,12,3
463188,704277,test,2026-05-13,507,4,0
563864,500080,test,2026-05-13,51,6,1
787836,182289,control,2026-05-13,108,15,0
368900,918017,test,2026-05-13,3021,8,3
883641,158639,test,2026-05-13,681,2,1
602351,908348,test,2026-05-13,1850,8,0
324381,450632,control,2026-05-13,998,7,1
311883,464831,test,2026-05-13,622,5,0
968170,956835,test,2026-05-13,308,14,1
664739,555401,test,2026-05-13,614,4,0
384303,536754,test,2026-05-13,1789,9,0
689318,226395,control,2026-05-13,958,12,1
829988,907812,control,2026-05-13,496,10,2
384815,337730,control,2026-05-13,353,9,0
243941,883997,test,2026-05-13,691,8,1
214532,784488,control,2026-05-13,246,5,0
745584,990742,control,2026-05-13,691,8,2
876880,731559,test,2026-05-13,208,15,2
715336,111989,control,2026-05-13,294,9,2
350905,764678,control,2026-05-13,150,12,0
354235,915182,control,2026-05-13,270,17,2
153231,762903,control,2026-05-13,211,14,6
802371,501066,test,2026-05-13,2279,5,0
656837,156757,test,2026-05-13,171,14,2
336633,419588,control,2026-05-13,616,17,4
768933,649855,test,2026-05-13,162,9,0
344146,143182,test,2026-05-13,440,4,1
155040,434827,control,2026-05-13,561,9,0
205065,666157,control,2026-05-13,65,12,1
533377,692354,test,2026-05-13,103,14,1
446337,256846,control,2026-05-13,161,9,0
852204,442707,control,2026-05-13,114,1,0
595351,626806,control,2026-05-13,456,5,1
205428,831663,test,2026-05-13,535,13,4
814281,331522,test,2026-05-13,145,21,4
908206,260639,test,2026-05-13,475,11,1
244144,152973,test,2026-05-13,274,18,4
105433,806357,test,2026-05-13,380,6,1
677086,867115,test,2026-05-13,223,8,1
265613,511967,test,2026-05-13,683,1,0
526673,567262,control,2026-05-13,2153,13,3
784607,889410,test,2026-05-13,910,7,1
598807,724041,control,2026-05-13,1691,14,5
600641,703198,control,2026-05-13,103,9,2
782139,629247,test,2026-05-13,213,22,3
309144,332873,control,2026-05-13,738,20,4
892630,552917,control,2026-05-13,1897,1,0
401198,403859,test,2026-05-13,804,14,0
436768,924566,control,2026-05-13,150,8,1
399279,513477,test,2026-05-13,271,15,4
777273,255202,control,2026-05-13,586,5,2
162036,238610,test,2026-05-13,356,19,3
906066,452497,control,2026-05-13,188,17,2
193806,186554,test,2026-05-13,314,4,0
783984,598969,control,2026-05-13,413,11,1
702022,699198,test,2026-05-13,141,12,5
343500,881519,control,2026-05-13,1123,15,3
661147,151706,control,2026-05-13,270,11,2
874568,674779,test,2026-05-13,390,15,3
858243,518582,control,2026-05-13,1182,11,2
991638,375311,test,2026-05-13,370,15,2
139110,189211,control,2026-05-13,1119,5,1
283568,517885,test,2026-05-13,150,11,1
538184,626199,control,2026-05-13,647,17,4
978292,555596,control,2026-05-13,971,19,2
284327,911414,test,2026-05-13,183,12,3
138105,831770,test,2026-05-13,351,11,3
976822,236708,test,2026-05-13,358,18,4
516278,899049,control,2026-05-13,517,11,0
926236,241422,test,2026-05-13,675,17,1
619447,604283,control,2026-05-13,168,11,1
295361,686464,control,2026-05-13,395,12,3
885386,307731,test,2026-05-13,2061,6,2
403528,611559,control,2026-05-13,1204,5,0
139286,514521,test,2026-05-13,928,16,2
109717,783932,test,2026-05-13,346,20,5
412886,699083,control,2026-05-13,3529,12,1
695551,305625,test,2026-05-13,1175,11,4
732063,688426,test,2026-05-13,435,17,2
212512,745919,control,2026-05-13,523,13,4
451317,871403,test,2026-05-13,265,1,0
398384,649713,control,2026-05-13,622,16,2
576419,358207,control,2026-05-13,759,5,0
772464,354085,test,2026-05-13,847,11,3
669691,175124,test,2026-05-13,350,9,1
649787,379190,control,2026-05-13,96,8,2
617904,914504,test,2026-05-13,534,12,2
240718,550956,test,2026-05-13,851,16,5
992400,439121,control,2026-05-13,157,12,1
628705,817999,test,2026-05-13,383,19,2
590755,703998,control,2026-05-13,1605,19,1
386090,193946,test,2026-05-13,126,19,3
302177,217996,test,2026-05-13,316,11,1
948102,804378,test,2026-05-13,1857,9,0
218118,533672,control,2026-05-13,491,11,3
446747,544114,control,2026-05-13,248,17,2
270387,483010,control,2026-05-13,416,17,2
866634,465227,test,2026-05-13,959,1,0
581206,299742,test,2026-05-13,342,13,2
779776,436318,test,2026-05-13,763,1,0
369761,461260,test,2026-05-13,531,11,3
853504,722725,control,2026-05-13,576,9,1
295243,787247,control,2026-05-13,813,7,2
114768,125382,test,2026-05-13,312,16,0
872399,907069,control,2026-05-13,163,8,1
453487,419625,test,2026-05-13,674,11,3
929179,277477,control,2026-05-13,367,7,1
409355,466704,test,2026-05-13,268,12,1
695361,746154,test,2026-05-13,710,16,1
807160,961493,test,2026-05-13,1506,7,2
894068,941792,test,2026-05-13,359,15,1
302544,563690,control,2026-05-13,423,12,4
284019,753453,test,2026-05-13,128,12,1
740632,252901,test,2026-05-13,336,10,1
997734,561859,control,2026-05-13,523,15,2
769752,147057,control,2026-05-13,411,15,0
525187,957915,control,2026-05-13,292,11,2
967161,344831,test,2026-05-13,867,13,2
548479,309385,control,2026-05-13,444,15,3
640310,818651,control,2026-05-13,5590,14,2
443856,491979,test,2026-05-13,516,10,2
190951,263568,test,2026-05-13,26,17,3
520304,894541,test,2026-05-13,138,16,1
801765,863873,test,2026-05-13,714,22,3
200018,994188,test,2026-05-13,220,4,0
